postcode, total_installations_quantity
"2795",11
"2000",1
"2007",1
"2008",0
"2017",1
"2009",0
"2010",1
"2011",1
"2015",8
"2016",4
"2018",1
"2022",2
"2019",1
"2020",0
"2021",1
"2023",1
"2032",0
"2024",4
"2025",1
"2026",2
"2027",0
"2192",2
"2028",0
"2193",2
"2029",3
"2030",4
"2031",6
"2033",0
"2038",11
"2034",1
"2035",7
"2036",8
"2037",11
"2048",2
"2039",10
"2122",16
"2123",0
"2125",5
"2040",36
"2041",15
"2042",9
"2043",1
"2044",4
"2045",4
"2046",6
"2047",3
"2049",4
"2050",15
"2060",1
"2061",0
"2062",1
"2063",1
"2064",1
"2065",6
"2066",15
"2067",11
"2068",4
"2069",7
"2070",7
"2071",9
"2072",0
"2073",5
"2074",17
"2075",10
"2076",11
"2077",22
"2079",13
"2080",3
"2081",8
"2082",5
"2083",0
"2084",4
"2085",9
"2086",4
"2087",3
"2088",10
"2089",1
"2090",3
"2092",2
"2093",8
"2094",1
"2095",1
"2096",10
"2097",8
"2099",7
"2100",17
"2101",9
"2102",4
"2103",4
"2104",1
"2105",3
"2106",5
"2107",5
"2108",4
"2110",3
"2111",0
"2112",14
"2113",11
"2114",4
"2115",1
"2139",0
"2116",3
"2117",6
"2118",17
"2143",4
"2144",4
"2145",11
"2146",2
"2147",9
"2119",6
"2120",23
"2121",11
"2126",6
"2127",56
"2148",8
"2128",0
"2130",1
"2157",1
"2158",3
"2159",7
"2131",3
"2171",20
"2172",0
"2173",0
"2174",0
"2132",2
"2133",4
"2177",0
"2178",0
"2179",0
"2134",1
"2191",1
"2135",6
"2325",49
"2136",2
"2137",10
"2138",0
"2140",2
"2141",6
"2142",3
"2150",4
"2151",6
"2152",4
"2153",23
"2154",11
"2155",23
"2156",9
"2160",2
"2161",3
"2162",1
"2163",1
"2164",7
"2165",7
"2166",16
"2167",2
"2168",2
"2170",19
"2175",0
"2176",10
"2530",9
"2190",5
"2194",3
"2555",0
"2556",0
"2557",0
"2195",4
"2196",10
"2198",3
"2197",6
"2203",2
"2199",2
"2200",5
"2204",5
"2214",2
"2205",4
"2206",6
"2207",5
"2745",9
"2747",7
"2208",4
"2209",6
"2210",5
"2211",9
"2212",11
"2213",24
"2216",6
"2217",5
"2218",1
"2219",4
"2220",3
"2221",4
"2222",8
"2223",11
"2224",14
"2225",10
"2226",15
"2227",11
"2228",4
"2229",10
"2230",16
"2231",4
"2232",14
"2233",29
"2234",34
"2250",57
"2251",34
"2256",16
"2257",28
"2258",1
"2259",55
"2260",23
"2261",21
"2262",13
"2263",15
"2264",78
"2265",37
"2281",29
"2330",12
"2500",9
"2502",3
"2505",0
"2506",5
"2508",6
"2515",9
"2516",1
"2517",6
"2518",6
"2519",4
"2525",2
"2526",3
"2558",4
"2559",0
"2560",33
"2563",0
"2564",10
"2565",19
"2566",13
"2567",6
"2568",0
"2569",2
"2570",25
"2571",11
"2572",8
"2573",4
"2574",6
"2575",15
"2576",1
"2577",18
"2579",4
"2580",5
"2774",3
"2775",4
"2748",3
"2749",7
"2750",23
"2752",9
"2753",12
"2754",6
"2756",7
"2757",1
"2758",9
"2759",10
"2760",11
"2761",2
"2762",3
"2763",3
"2765",7
"2766",1
"2767",0
"2783",2
"2768",7
"2769",0
"2770",7
"2773",0
"2776",1
"2777",3
"2778",5
"2779",2
"2780",4
"2784",0
"2785",1
"2786",0
"2782",3
"2787",2
"2790",3
"2845",0
"2846",3
"2847",0
"2849",2
"2850",5
