postcode, total_installations_quantity
"2568",3
"2569",5
"2570",65
"2571",36
"2572",5
"2573",5
"2574",15
"2575",24
"2576",5
"2577",33
"2578",13
"2579",15
"2580",13
"2581",4
"2582",15
"2583",1
"2584",1
"2585",0
"2586",4
"2587",0
"2588",0
"2590",4
"2594",3
"2600",3
"2601",1
"2602",45
"2603",13
"2604",4
"5035",7
"2605",23
"3038",0
"2606",15
"6032",35
"2607",22
"2609",0
"2611",86
"2809",0
"2810",3
"2817",0
"2818",0
"2820",1
"2821",1
"2612",16
"2823",0
"2824",0
"2825",0
"2827",2
"2828",0
"2829",2
"2830",14
"2831",3
"2832",0
"2833",0
"2834",0
"2614",48
"2615",67
"2617",44
"2618",4
"2865",1
"2866",2
"2867",0
"2868",3
"2869",0
"2870",6
"2871",0
"2873",0
"2874",0
"2875",0
"2876",0
"2877",0
"2619",1
"2620",58
"2621",15
"2622",7
"2623",0
"2625",0
"2626",1
"2641",5
"2642",7
"2643",0
"2644",1
"2645",1
"2646",4
"2647",4
"2648",1
"2650",18
"2651",1
"2652",4
"2653",2
"2879",1
"2880",4
"2898",10
"2900",1
"2902",31
"3054",0
"2655",6
"2656",1
"2658",2
"2659",0
"2660",1
"2661",1
"2681",0
"2700",2
"3002",0
"2701",1
"2702",1
"2703",0
"2705",2
"2706",0
"2774",9
"2707",0
"2710",4
"2711",3
"2712",0
"2713",0
"2714",0
"2715",0
"2716",0
"2775",3
"2717",1
"2720",2
"2721",0
"2748",9
"2749",5
"2750",62
"2752",15
"2753",31
"2754",11
"2756",26
"2757",2
"2758",24
"2759",9
"2760",12
"2761",4
"2762",0
"2763",5
"2765",23
"2766",3
"2767",2
"2783",0
"2768",16
"2769",0
"2770",11
"2773",1
"2776",8
"2777",7
"2778",1
"2779",1
"2780",5
"2784",2
"2785",4
"2786",3
"2782",6
"2787",5
"2790",4
"2791",0
"2792",0
"2793",1
"2794",8
"2835",1
"2836",0
"2839",0
"2840",0
"2842",0
"2843",0
"2844",1
"2845",0
"2846",0
"2847",0
"2848",0
"2849",2
"2850",11
"2852",2
"2864",0
"2878",0
"2903",18
"3003",0
"2904",27
"2905",28
"2906",3
"2911",0
"2912",3
"2913",2
"2914",1
"3000",1
"3066",0
"3004",0
"3006",0
"3011",0
"3013",0
"3012",2
"3016",4
"3015",0
"3018",0
"3019",0
"3022",0
"3201",2
"3020",0
"3021",0
"3023",4
"3024",3
"3026",0
"3027",0
"3037",14
"3028",2
"3029",8
"3030",7
"3202",0
"3031",26
"3233",5
"3234",0
"3032",1
"3033",2
"3034",0
"3039",0
"3040",2
"3235",5
"3236",0
"3237",0
"3238",1
"3041",1
"3042",2
"3239",1
"3622",0
"3043",4
"3250",4
"3623",0
"3624",0
"3629",1
"3630",8
"3631",6
"3044",6
"3045",0
"3270",0
"3271",0
"3272",0
"3273",0
"3274",0
"3046",1
"3633",0
"3634",3
"3635",0
"3047",7
"3048",0
"3049",1
"3087",0
"3088",1
"3051",1
"3052",3
"3053",0
"3055",0
"3056",2
"3163",0
"3057",1
"3107",0
"3058",10
"3059",0
"3060",0
"3108",0
"3109",0
"3111",0
"3113",6
"3061",0
"3136",4
"3167",1
"3062",0
"3063",3
"3064",30
"3065",1
"3067",0
"3068",0
"3450",14
"3070",2
"3451",3
"3640",1
"3641",0
"3644",8
"3071",0
"3072",1
"3073",3
"3181",0
"3074",1
"3075",1
"3076",2
"3078",0
"3079",1
"3472",3
"3475",0
"3081",5
"3082",2
"3083",5
"3084",9
"3477",0
"3478",3
"3085",0
"3286",1
"3287",1
"3089",0
"3090",3
"3091",6
"3093",0
"3094",0
"3095",4
"3315",4
"3318",2
"3096",0
"3097",2
"3099",5
"3101",6
"3102",2
"3103",2
"3104",3
"3105",0
"3106",0
"3319",4
"3321",2
"3322",0
"3114",1
"3115",2
"3116",2
"3121",3
"3122",3
"3137",2
"3138",2
"3139",7
"3123",0
"6033",4
"3124",1
"3125",1
"3140",1
"3126",0
"3328",1
"3329",1
"3330",0
"3331",9
"3127",3
"3141",0
"3332",2
"3333",0
"3334",0
"3128",3
"3149",14
"3150",8
"3335",1
"3337",1
"3338",1
"3129",0
"3130",4
"3131",0
"3132",0
"3133",1
"3134",1
"3135",5
"3142",0
"3143",0
"3340",6
"3341",3
"3342",2
"3144",0
"3151",3
"3152",2
"3153",3
"3145",1
"3146",2
"3147",3
"3148",0
"3154",1
"3155",3
"3156",3
"3161",3
"3158",0
"3162",0
"3159",2
"3355",1
"3160",3
"3165",6
"3166",1
"3168",7
"3169",4
"3170",2
"3171",1
"3172",3
"3173",0
"3183",0
"3174",1
"3175",4
"3177",1
"3178",5
"3179",0
"3180",1
"3357",2
"3182",1
"3360",1
"3361",0
"3363",4
"3364",2
"3184",0
"3185",0
"3186",2
"3187",2
"3392",0
"3188",0
"3189",0
"3190",2
"3192",19
"3191",0
"3193",3
"3483",2
"3194",1
"3197",1
"3195",2
"3196",5
"3200",0
"3198",1
"3485",1
"3199",3
"3204",4
"3205",2
"3206",1
"3412",0
"3207",0
"3488",0
"3490",0
"3211",6
"3212",3
"3213",0
"4482",0
"3214",2
"5085",8
"3215",2
"3216",12
"3217",0
"3218",0
"3219",0
"3419",1
"3220",2
"3221",13
"3222",0
"3223",7
"3224",0
"3225",0
"3226",3
"3227",5
"3228",9
"3356",2
"3230",5
"3231",7
"3232",3
"3240",3
"3241",4
"3242",1
"3243",0
"3249",0
"3251",0
"3254",0
"3260",2
"3264",1
"3265",1
"3266",0
"3267",0
"3268",1
"3269",0
"3275",0
"3276",2
"3277",0
"3278",0
"3279",0
"3280",14
"3281",3
"3282",3
"3283",0
"3284",3
"3285",2
"3432",2
"3289",0
"3292",1
"3293",0
"3294",1
"3300",0
"3301",1
"3302",0
"3303",0
"3304",4
"3305",16
"3506",0
"3309",0
"3310",0
"3311",7
"3312",2
"3314",0
"3323",0
"3324",0
"3325",2
"3345",3
"3350",12
"3351",3
"3352",10
"3370",1
"3371",5
"3373",0
"3374",0
"3375",0
"3377",6
"3507",0
"3378",0
"3379",2
"3380",4
"3395",0
"3381",3
"3384",0
"3385",0
"3387",0
"3388",2
"3390",0
"3391",0
"3396",2
"3393",6
"3413",0
"3414",0
"3415",0
"3418",5
"3420",0
"3423",0
"3424",1
"3427",1
"3428",0
"3429",4
"3430",0
"3431",10
"3433",0
"3434",4
"3435",4
"3437",8
"3438",2
"3440",2
"3441",2
"3442",11
"3444",12
"3446",1
"3447",1
"3448",2
"3453",2
"3458",3
"3460",1
"3461",9
"3462",4
"3463",6
"3792",2
"3464",0
"3465",5
"3467",1
"3793",0
"3795",0
"3468",1
"3469",0
"3480",2
"3482",0
"3491",0
"3494",0
"3496",9
"3509",1
"3498",3
"3500",11
"3501",1
"3505",5
"3531",0
"3533",0
"3537",2
"3512",1
"3515",1
"3516",4
"3517",0
"3518",3
"3520",0
"3546",0
"3549",4
"3550",31
"3551",47
"3555",2
"3556",6
"3521",0
"3572",0
"3573",0
"3575",1
"3576",0
"3579",5
"3580",0
"3581",0
"3522",2
"3523",6
"3525",3
"3583",0
"3584",2
"3585",6
"3586",0
"3588",0
"3527",0
"3529",0
"3530",1
"3540",0
"3542",0
"3544",0
"3589",0
"3557",2
"3558",2
"3559",1
"3561",4
"3562",2
"3563",2
"3564",8
"3565",0
"3566",0
"3567",0
"3568",0
"3570",1
"3571",0
"3595",0
"3590",0
"3596",0
"3591",1
"3597",0
"3599",0
"3607",0
"3608",2
"3610",6
"3711",0
"3712",0
"3713",1
"3594",0
"3714",3
"3612",1
"3727",0
"3614",0
"3621",0
"3636",2
"3637",0
"3638",2
"3639",0
"3646",0
"3649",1
"3658",9
"3659",1
"3660",2
"3663",3
"3664",1
"3665",0
"3666",7
"3669",3
"3670",0
"3672",4
"3673",1
"3728",0
"3730",7
"3732",0
"3675",2
"3677",4
"3678",9
"3682",1
"3683",4
"3685",2
"3687",0
"3688",3
"3690",9
"3691",9
"3694",0
"3695",0
"3697",0
"3733",0
"3735",0
"3737",3
"3698",0
"3699",0
"3700",2
"3701",2
"3705",1
"3707",1
"3708",0
"3709",2
"3715",1
"3717",8
"3738",0
"3718",0
"3719",1
"3720",1
"3722",11
"3723",4
"3725",0
"3726",1
"3739",0
"3740",0
"3741",3
"3752",10
"3760",2
"3744",0
"3766",1
"3746",0
"3747",3
"5414",0
"3749",7
"3750",2
"3751",0
"3753",3
"3754",6
"3755",0
"3756",7
"3757",7
"3758",2
"3759",1
"3761",0
"3767",0
"3770",1
"3775",4
"3777",5
"3778",0
"3779",0
"3781",3
"3782",0
"3783",0
"3762",0
"3763",6
"3764",9
"3765",1
"3786",0
"3787",0
"3788",1
"5415",0
"3789",0
"3791",1
"3796",1
"3797",1
"3799",7
"3802",0
"3803",0
"3804",4
"3805",2
"3806",4
"3807",10
"3808",7
"3809",2
"3810",6
"3812",0
"3813",1
"3814",0
"3815",2
"3816",0
"3818",6
"3822",3
"3823",0
"3824",1
"3825",9
"3831",6
"3820",8
"3821",3
"3852",0
"3854",3
"3856",2
"3857",0
"3858",3
"3859",1
"3860",6
"3862",4
"3864",1
"3832",0
"3833",0
"3865",0
"3835",0
"3840",5
"3842",0
"3844",18
"3847",5
"3869",3
"3870",2
"3871",6
"3913",3
"3915",11
"3916",2
"3918",2
"3850",6
"3851",5
"3873",1
"3874",0
"3875",22
"3878",4
"3880",8
"3895",0
"3882",2
"3885",5
"3886",1
"3887",1
"3888",2
"3889",0
"3890",0
"3891",0
"3892",10
"3896",0
"3898",0
"3900",1
"3902",0
"3911",4
"3903",3
"3904",7
"3909",13
"3910",3
"3912",6
"3919",0
"3921",1
"3922",15
"3923",2
"3925",6
"3940",57
"3941",10
"3942",2
"3943",2
"3944",2
"3945",3
"3926",7
"3927",3
"3976",1
"3928",3
"3929",1
"3930",3
"3931",2
"3933",3
"3934",3
"3977",11
"3978",3
"3979",0
"3980",3
"3981",9
"3984",8
"3936",6
"4009",1
"3937",2
"3938",2
"3939",9
"3946",0
"3950",8
"3951",2
"3953",6
"3954",1
"3956",7
"3957",0
"3958",0
"3959",7
"3960",12
"3962",1
"4010",2
"3964",1
"3965",1
"3966",1
"3967",0
"3971",3
"3975",4
"3987",3
"4117",2
"3988",0
"3990",0
"4018",10
"3991",1
"3992",2
"3995",21
"3996",9
"4022",13
"4025",3
"4029",1
"4000",1
"4061",33
"4005",4
"4006",2
"4007",2
"4008",3
"4011",8
"4376",0
"4377",0
"4012",15
"4013",4
"4014",22
"4017",91
"4019",29
"4020",65
"4021",19
"4030",10
"4031",12
"4032",11
"4034",54
"4035",32
"4036",110
"5416",1
"5417",8
"4037",21
"4051",24
"4053",58
"4103",9
"5432",0
"4054",18
"5440",1
"5451",3
"4055",39
"4059",9
"4060",13
"5023",19
"4064",0
"4108",10
"4065",6
"4066",10
"5033",2
"4067",11
"4068",22
"4069",76
"4070",36
"4073",15
"4112",6
"4074",45
"4075",23
"4076",6
"4077",28
"4078",38
"4101",9
"4363",3
"4102",3
"4364",0
"4365",4
"4370",47
"4371",1
"4372",0
"4373",4
"4374",0
"4104",6
"4105",11
"4106",2
"4107",17
"4109",92
"4110",10
"4111",1
"4113",49
"4114",26
"4115",28
"4116",32
"4118",52
"4119",11
"5452",2
"4120",2
"4121",32
"4122",73
"4123",40
"4124",79
"4125",24
"4129",19
"4127",36
"4128",37
"4153",7
"4130",13
"4131",13
"4132",34
"4154",15
"4133",22
"4151",12
"4375",0
"4152",67
"4155",9
"4156",10
"4157",70
"4158",6
"4179",40
"4183",12
"4159",37
"4160",35
"4161",43
"4163",31
"4164",28
"4165",79
"4169",2
"4170",18
"4171",15
"4184",31
"4172",4
"4345",0
"4173",9
"4174",3
"4178",24
"4205",10
"4207",106
"4208",29
"4209",43
"4210",72
"4211",143
"4212",54
"4213",81
"4214",88
"4215",62
"4216",62
"4217",62
"4218",93
"4220",76
"4221",120
"4223",64
"4224",21
"4225",7
"4346",2
"4347",2
"4350",156
"4352",80
"4226",53
"4227",13
"4228",49
"4230",0
"4270",21
"4271",5
"4272",17
"4275",18
"4280",78
"4285",104
"4287",0
"4300",103
"4301",50
"4303",6
"4304",22
"4305",92
"4306",135
"4307",6
"4309",10
"4310",18
"4311",53
"4312",10
"4313",7
"4340",20
"4341",95
"4342",18
"4343",29
"4344",6
"4353",0
"4354",4
"4355",7
"4356",4
"4357",3
"4358",7
"4359",3
"4360",3
"4361",2
"4362",0
"4378",1
"4380",8
"4491",0
"4381",0
"4382",2
"4412",0
"4413",4
"4415",0
"4383",1
"4385",1
"4387",0
"4388",0
"4390",4
"4416",0
"4417",0
"4400",6
"4401",14
"4402",0
"4403",1
"4404",0
"4405",9
"4406",0
"4407",0
"4408",2
"5724",1
"4410",1
"5725",1
"5730",0
"5731",4
"5732",2
"5733",1
"4411",1
"6006",7
"4418",0
"4419",0
"4420",1
"4425",0
"4421",5
"4422",2
"4423",0
"4424",0
"4455",5
"4462",1
"4465",1
"5038",19
"4426",0
"4427",1
"4428",0
"4454",0
"4467",0
"4468",1
"4470",3
"4472",1
"4477",1
"4478",0
"4479",0
"4480",0
"4481",0
"4486",1
"4487",5
"4488",0
"4490",2
"5039",13
"4492",1
"5040",2
"4493",0
"4494",0
"4496",0
"4497",0
"4498",0
"4500",85
"4501",10
"4572",4
"4573",56
"4574",3
"4502",27
"4503",146
"4504",67
"4575",39
"4580",24
"4581",4
"4600",4
"4601",0
"4605",1
"4606",3
"4608",1
"4610",24
"4505",62
"4506",48
"4507",48
"4508",105
"4509",22
"4510",132
"4511",19
"4512",27
"4514",14
"4515",14
"4713",0
"4714",11
"4715",5
"4716",1
"4516",21
"4517",3
"4518",9
"4519",22
"4520",56
"4521",12
"4550",20
"4551",71
"4552",46
"4553",15
"4732",0
"4735",1
"4736",0
"4737",10
"4554",8
"4738",1
"4739",0
"4740",99
"4741",13
"4742",3
"4743",1
"4555",25
"4556",83
"4557",21
"4819",12
"4820",11
"4821",0
"4822",0
"4823",0
"4824",1
"4825",19
"4558",37
"4559",11
"4560",95
"4561",24
"4562",32
"4563",30
"4828",0
"4564",19
"4565",38
"4566",12
"4567",17
"4568",23
"6034",0
"4569",9
"4570",102
"4571",1
"4611",0
"4612",0
"4613",1
"5007",3
"4614",4
"4615",18
"4620",1
"4621",0
"4625",2
"4626",1
"4627",1
"4630",1
"4650",88
"4655",233
"4659",20
"4660",22
"4662",3
"4670",114
"4671",10
"4673",0
"4674",11
"4676",2
"4677",13
"4678",5
"4680",94
"4694",0
"4695",4
"4697",0
"4699",4
"4700",48
"4701",66
"4702",58
"4703",70
"4704",0
"4705",1
"4706",0
"4707",0
"4709",16
"4710",7
"4711",0
"4712",0
"4717",9
"4718",1
"4719",1
"4720",25
"4721",15
"4722",1
"4723",0
"4724",0
"4725",1
"4726",0
"4727",2
"4728",0
"4730",4
"4731",0
"4744",19
"4745",1
"4746",9
"4750",9
"4751",7
"5008",11
"4753",3
"4754",3
"4756",0
"4757",0
"4798",0
"4799",4
"4800",16
"4802",14
"4803",0
"4804",3
"4805",5
"4806",1
"4807",1
"4808",0
"4809",0
"4810",19
"4811",13
"6558",6
"4812",16
"5009",4
"4814",42
"4815",16
"4816",7
"4817",19
"4818",17
"4829",0
"4830",0
"4849",5
"4850",3
"4852",7
"4854",2
"4855",2
"4856",1
"4858",0
"4859",1
"4860",5
"4861",2
"4865",20
"5010",6
"4868",32
"4869",18
"4870",163
"4871",77
"4872",18
"4873",14
"4874",11
"4875",9
"4876",1
"4877",3
"4878",25
"4879",38
"4880",27
"4881",6
"4882",10
"4883",12
"4884",1
"4885",12
"4886",0
"4887",5
"4888",4
"4890",0
"5011",6
"4891",1
"4892",0
"4895",1
"5012",3
"5000",34
"5006",4
"6072",9
"5013",7
"5014",7
"5015",3
"5086",10
"5016",13
"5018",4
"5017",5
"5019",8
"5020",5
"5095",30
"5021",6
"5022",19
"5024",10
"5037",7
"5025",14
"5031",6
"5034",11
"5032",9
"5041",16
"5042",10
"5043",19
"5044",20
"5045",20
"5046",13
"5047",13
"5048",16
"5049",23
"5050",20
"5051",56
"5061",8
"5052",30
"5098",22
"5062",21
"5063",11
"5106",1
"5064",13
"5065",2
"5066",14
"5067",15
"5068",20
"5073",13
"5069",11
"5074",10
"5070",6
"5082",13
"5072",14
"5075",13
"5076",7
"5083",5
"5084",3
"5081",13
"5087",12
"5088",7
"5089",10
"6077",2
"5090",8
"5091",17
"5092",13
"5093",8
"5094",3
"5096",10
"5097",15
"6078",0
"5107",7
"5108",25
"5109",19
"5110",7
"5111",1
"6079",0
"5112",34
"5113",26
"5114",36
"5115",8
"5116",15
"5117",9
"5118",55
"5120",5
"5121",7
"5125",2
"5126",5
"5127",3
"5131",4
"5132",1
"5133",1
"5136",0
"5134",4
"5137",2
"5138",2
"5139",2
"5140",5
"5144",3
"5141",4
"5142",3
"5150",0
"5152",25
"5153",38
"5154",11
"5162",35
"5163",17
"5155",13
"5156",11
"5157",12
"5158",32
"5159",51
"5160",0
"5161",19
"5165",9
"5166",3
"5167",17
"5168",9
"5169",23
"5170",10
"5171",32
"5172",26
"6564",2
"6566",22
"5173",37
"6575",0
"5174",20
"5212",5
"5201",4
"5202",6
"5203",10
"5204",13
"5210",10
"5211",37
"5213",9
"5214",25
"5220",1
"5221",1
"5222",4
"5223",22
"5231",7
"5232",1
"5233",4
"5243",2
"5244",18
"5234",7
"5235",9
"5236",1
"5237",1
"5238",8
"5240",6
"5241",9
"5242",1
"5263",0
"5264",4
"5245",11
"5250",8
"5251",69
"5252",24
"5253",40
"5254",7
"5255",32
"5256",3
"5259",3
"6608",0
"5260",5
"5265",0
"6628",0
"6630",2
"6632",0
"5261",2
"5262",0
"5266",0
"5267",5
"6642",4
"6646",5
"5268",7
"5269",0
"5270",3
"6701",27
"5271",9
"6799",3
"7000",3
"7001",0
"7004",2
"7005",5
"5272",1
"5273",0
"5275",13
"5276",1
"7008",2
"7009",1
"5277",2
"5278",0
"7010",1
"7011",1
"5279",0
"5280",14
"5290",15
"5291",14
"7017",1
"5301",2
"5304",7
"7018",5
"7019",1
"7020",3
"7021",0
"7022",0
"7023",0
"5302",3
"5303",0
"7050",5
"7052",3
"7053",0
"7054",6
"5307",3
"5309",1
"5310",0
"5308",0
"5311",0
"5320",4
"5471",0
"5321",2
"5322",2
"5330",21
"5342",8
"5343",23
"5331",2
"5344",0
"5332",1
"5350",3
"5351",27
"5333",16
"5340",4
"5341",20
"5345",20
"5346",3
"5352",33
"5353",12
"5354",1
"5371",5
"5355",31
"5372",8
"5410",0
"5356",3
"5401",3
"5357",0
"5360",0
"5373",11
"5374",5
"5381",2
"5411",0
"5412",2
"5400",1
"5413",2
"5418",0
"5480",10
"5419",4
"5420",0
"5453",26
"5422",2
"5431",3
"5433",10
"5434",0
"5454",0
"5460",1
"5461",4
"5462",0
"5464",0
"5470",1
"5472",1
"5473",7
"5481",5
"5482",1
"5483",0
"5490",0
"5485",3
"5495",1
"5501",31
"5491",9
"5493",0
"5502",6
"5510",0
"5560",0
"5520",1
"5521",1
"5522",3
"5523",9
"5540",16
"5550",2
"5572",1
"5573",9
"5575",9
"5552",0
"5554",10
"5555",2
"5556",11
"5558",11
"5570",1
"5571",9
"5576",3
"5577",2
"5580",2
"5582",4
"5581",3
"5583",6
"5600",36
"5601",2
"5602",5
"5633",0
"5603",2
"5604",1
"5605",5
"5606",35
"5607",12
"5608",62
"5609",1
"5630",1
"5631",1
"5632",0
"5640",2
"5642",0
"5641",3
"5660",0
"5650",1
"5651",0
"5661",0
"5670",2
"5671",1
"5680",22
"5690",18
"5700",38
"5652",5
"5653",0
"5710",10
"5713",0
"5719",0
"5720",0
"5722",2
"5723",9
"5654",1
"5655",0
"5734",0
"5950",0
"6000",2
"6003",1
"6004",1
"6005",1
"6007",3
"6021",61
"6008",15
"6009",30
"6010",30
"6022",23
"6011",17
"6012",14
"6023",56
"6014",35
"6015",17
"6016",10
"6017",6
"6024",44
"6018",73
"6019",38
"6477",3
"6020",55
"6503",10
"6025",122
"6026",50
"6028",19
"6027",93
"6029",9
"6030",63
"6031",49
"6035",30
"6180",0
"6036",34
"6038",0
"6041",12
"6214",6
"6215",41
"6037",46
"6042",6
"6043",1
"6044",16
"6050",13
"6051",12
"6240",1
"6052",12
"6057",56
"6053",25
"6054",42
"6055",57
"6056",141
"6058",50
"6059",47
"6060",26
"6064",52
"6061",42
"6066",18
"6062",79
"6063",22
"6065",184
"6067",1
"6069",65
"6081",59
"6070",27
"6101",14
"6071",27
"6073",31
"6074",11
"6076",178
"6082",25
"6083",30
"6084",92
"6090",0
"6100",11
"6102",16
"6103",9
"6104",26
"6105",32
"6106",1
"6107",114
"6121",26
"6108",54
"6109",28
"6110",115
"6111",111
"6112",98
"6122",38
"6123",24
"6124",9
"6125",39
"6126",2
"6147",33
"6148",45
"6149",61
"6154",36
"6150",21
"6151",14
"6152",34
"6163",144
"6176",3
"6153",39
"6155",158
"6156",51
"6165",4
"6157",37
"6158",20
"6166",14
"6167",76
"6168",108
"6159",4
"6160",9
"6169",100
"6254",3
"6255",29
"6162",27
"6164",188
"6256",2
"6258",33
"6260",6
"6262",6
"6271",26
"6275",6
"6280",141
"6281",44
"6282",25
"6284",10
"6285",58
"6170",15
"6174",10
"6286",4
"6288",2
"6290",8
"6302",26
"6304",15
"6306",10
"6308",5
"6309",3
"6171",58
"6175",7
"6172",77
"6173",22
"6181",0
"6182",1
"6207",9
"6208",87
"6209",0
"6210",363
"6211",0
"6213",11
"6218",3
"6220",26
"6221",3
"6357",0
"6223",1
"6311",2
"6224",3
"6225",68
"6226",5
"6227",4
"6228",1
"6229",1
"6230",102
"6232",24
"6233",54
"6236",13
"6237",17
"6239",42
"6243",1
"6244",16
"6358",0
"6251",2
"6363",0
"6252",4
"6253",4
"6312",13
