postcode, total_installations_quantity
"2327",15
"2328",3
"2329",2
"2330",38
"2333",18
"2334",7
"2335",19
"2336",2
"2337",11
"2338",2
"2339",2
"2340",41
"2341",4
"2342",0
"2343",7
"2353",2
"2354",6
"2355",1
"2356",0
"2357",4
"2358",3
"2359",1
"2360",27
"2361",1
"2365",1
"2369",1
"2370",3
"2371",1
"2372",7
"2379",1
"2399",0
"2411",0
"2415",0
"2420",9
"2421",7
"2422",9
"2423",7
"2424",1
"2425",5
"2426",0
"2427",17
"2428",99
"2429",25
"2488",7
"2489",38
"2490",3
"2500",11
"2502",7
"2505",2
"2506",2
"2508",12
"2515",12
"2516",5
"2517",7
"2518",9
"2519",7
"2525",4
"2526",9
"2527",22
"2528",24
"2529",11
"2541",29
"2545",3
"2546",18
"2548",6
"2549",9
"2558",5
"2559",0
"2560",28
"2563",0
"3025",25
"2564",5
"2565",12
"2566",10
"2567",10
"3036",2
"2568",16
"2569",1
"2570",29
"2571",28
"2572",3
"2573",4
"2574",2
"2575",9
"2576",5
"2577",13
"2578",3
"2579",5
"2580",13
"2581",3
"2582",16
"2583",2
"2584",0
"2585",0
"2586",1
"2587",0
"2588",0
"2590",3
"2594",3
"2600",3
"2601",0
"2602",22
"2603",5
"2604",3
"5035",5
"2605",19
"3038",6
"2606",9
"6032",0
"2607",11
"2609",0
"2611",244
"2809",0
"2810",4
"2817",0
"2818",1
"2820",7
"2821",3
"2612",9
"2823",1
"2824",2
"2825",4
"2827",4
"2828",1
"2829",10
"2830",39
"2831",3
"2832",2
"2833",0
"2834",0
"2614",15
"2615",42
"2617",25
"2618",0
"2865",1
"2866",1
"2867",1
"2868",3
"2869",3
"2870",3
"2871",4
"2873",1
"2874",1
"2875",1
"2876",0
"2877",1
"2619",3
"2620",35
"2621",5
"2622",2
"2623",0
"2625",0
"2626",0
"2641",12
"2642",11
"2643",2
"2644",2
"2645",0
"2646",3
"2647",2
"2648",3
"2650",18
"2651",3
"2652",3
"2653",2
"2879",0
"2880",3
"2898",4
"2900",0
"2902",22
"3054",3
"2655",0
"2656",1
"2658",0
"2659",2
"2660",1
"2661",0
"2681",0
"2700",1
"3002",1
"2701",6
"2702",0
"2703",0
"2705",5
"2706",0
"2774",8
"2707",1
"2710",11
"2711",1
"2712",1
"2713",3
"2714",11
"2715",1
"2716",1
"2775",2
"2717",2
"2720",8
"2721",0
"2748",2
"2749",6
"2750",28
"2752",11
"2753",16
"2754",24
"2756",24
"2757",1
"2758",12
"2759",16
"2760",18
"2761",10
"2762",2
"2763",9
"2765",13
"2766",2
"2767",25
"2783",2
"2768",2
"2769",3
"2770",21
"2773",8
"2776",3
"2777",12
"2778",3
"2779",1
"2780",4
"2784",1
"2785",3
"2786",1
"2782",2
"2787",3
"2790",5
"2791",0
"2792",0
"2793",0
"2794",3
"2835",0
"2836",0
"2839",0
"2840",0
"2842",3
"2843",1
"2844",0
"2845",0
"2846",1
"2847",0
"2848",1
"2849",1
"2850",18
"2852",5
"2864",2
"2878",0
"2903",13
"3003",1
"2904",17
"2905",21
"2906",9
"2911",9
"2912",2
"2913",13
"2914",12
"3000",0
"3066",4
"3004",0
"3006",0
"3011",27
"3013",20
"3012",98
"3016",14
"3015",33
"3018",37
"3019",59
"3022",11
"3201",22
"3020",83
"3021",79
"3023",159
"3024",167
"3026",0
"3027",222
"3037",92
"3028",27
"3029",991
"3030",917
"3202",1
"3031",2
"3233",11
"3234",0
"3032",45
"3033",24
"3034",9
"3039",20
"3040",74
"3235",0
"3236",0
"3237",0
"3238",1
"3041",37
"3042",81
"3239",0
"3622",0
"3043",11
"3250",39
"3623",2
"3624",0
"3629",64
"3630",89
"3631",75
"3044",74
"3045",0
"3270",1
"3271",1
"3272",2
"3273",0
"3274",0
"3046",141
"3633",0
"3634",5
"3635",0
"3047",23
"3048",5
"3049",28
"3087",2
"3088",26
"3051",20
"3052",1
"3053",19
"3055",29
"3056",71
"3163",62
"3057",7
"3107",12
"3058",132
"3059",262
"3060",17
"3108",21
"3109",39
"3111",23
"3113",6
"3061",0
"3136",85
"3167",24
"3062",0
"3063",0
"3064",715
"3065",1
"3067",8
"3068",16
"3450",23
"3070",46
"3451",20
"3640",5
"3641",5
"3644",17
"3071",48
"3072",51
"3073",91
"3181",5
"3074",44
"3075",124
"3076",147
"3078",53
"3079",20
"3472",3
"3475",0
"3081",66
"3082",13
"3083",88
"3084",18
"3477",1
"3478",2
"3085",10
"3286",0
"3287",1
"3089",21
"3090",7
"3091",3
"3093",1
"3094",13
"3095",12
"3315",1
"3318",1
"3096",2
"3097",2
"3099",3
"3101",17
"3102",10
"3103",34
"3104",38
"3105",18
"3106",13
"3319",0
"3321",13
"3322",0
"3114",3
"3115",3
"3116",23
"3121",25
"3122",13
"3137",25
"3138",18
"3139",10
"3123",14
"6033",4
"3124",45
"3125",41
"3140",41
"3126",2
"3328",10
"3329",0
"3330",0
"3331",83
"3127",15
"3141",4
"3332",5
"3333",0
"3334",0
"3128",44
"3149",112
"3150",133
"3335",333
"3337",237
"3338",336
"3129",34
"3130",86
"3131",55
"3132",17
"3133",22
"3134",16
"3135",33
"3142",4
"3143",1
"3340",131
"3341",4
"3342",16
"3144",10
"3151",16
"3152",92
"3153",17
"3145",25
"3146",50
"3147",75
"3148",34
"3154",1
"3155",9
"3156",26
"3161",19
"3158",0
"3162",31
"3159",1
"3355",34
"3160",3
"3165",157
"3166",42
"3168",51
"3169",19
"3170",18
"3171",35
"3172",18
"3173",332
"3183",9
"3174",21
"3175",50
"3177",15
"3178",8
"3179",1
"3180",4
"3357",11
"3182",2
"3360",2
"3361",0
"3363",8
"3364",3
"3184",6
"3185",6
"3186",26
"3187",54
"3392",0
"3188",31
"3189",8
"3190",21
"3192",106
"3191",15
"3193",34
"3483",1
"3194",11
"3197",13
"3195",45
"3196",33
"3200",2
"3198",9
"3485",1
"3199",46
"3204",93
"3205",3
"3206",9
"3412",0
"3207",1
"3488",0
"3490",2
"3211",4
"3212",81
"3213",14
"4482",0
"3214",87
"5085",65
"3215",127
"3216",182
"3217",454
"3218",23
"3219",31
"3419",2
"3220",30
"3221",1
"3222",141
"3223",74
"3224",122
"3225",26
"3226",128
"3227",28
"3228",159
"3356",177
"3230",18
"3231",6
"3232",1
"3240",3
"3241",6
"3242",2
"3243",0
"3249",9
"3251",0
"3254",0
"3260",4
"3264",2
"3265",4
"3266",1
"3267",1
"3268",4
"3269",2
"3275",2
"3276",0
"3277",1
"3278",2
"3279",0
"3280",78
"3281",7
"3282",12
"3283",4
"3284",7
"3285",4
"3432",1
"3289",0
"3292",0
"3293",0
"3294",1
"3300",11
"3301",0
"3302",0
"3303",1
"3304",0
"3305",19
"3506",0
"3309",0
"3310",0
"3311",0
"3312",2
"3314",2
"3323",0
"3324",0
"3325",1
"3345",4
"3350",222
"3351",22
"3352",48
"3370",3
"3371",2
"3373",5
"3374",0
"3375",0
"3377",11
"3507",0
"3378",0
"3379",1
"3380",4
"3395",2
"3381",5
"3384",0
"3385",0
"3387",0
"3388",0
"3390",2
"3391",0
"3396",0
"3393",1
"3413",0
"3414",4
"3415",0
"3418",2
"3420",0
"3423",0
"3424",2
"3427",88
"3428",2
"3429",137
"3430",0
"3431",12
"3433",0
"3434",26
"3435",9
"3437",101
"3438",2
"3440",2
"3441",0
"3442",36
"3444",52
"3446",3
"3447",1
"3448",4
"3453",6
"3458",7
"3460",2
"3461",9
"3462",0
"3463",8
"3792",0
"3464",1
"3465",16
"3467",0
"3793",1
"3795",2
"3468",1
"3469",0
"3480",2
"3482",0
"3491",0
"3494",0
"3496",11
"3509",0
"3498",8
"3500",79
"3501",9
"3505",12
"3531",1
"3533",0
"3537",1
"3512",1
"3515",55
"3516",1
"3517",1
"3518",6
"3520",0
"3546",0
"3549",3
"3550",124
"3551",291
"3555",62
"3556",87
"3521",0
"3572",1
"3573",0
"3575",0
"3576",0
"3579",13
"3580",3
"3581",0
"3522",0
"3523",12
"3525",1
"3583",0
"3584",3
"3585",26
"3586",2
"3588",1
"3527",0
"3529",0
"3530",0
"3540",0
"3542",0
"3544",1
"3589",0
"3557",6
"3558",1
"3559",0
"3561",10
"3562",2
"3563",2
"3564",46
"3565",0
"3566",0
"3567",0
"3568",14
"3570",2
"3571",0
"3595",2
"3590",0
"3596",0
"3591",0
"3597",0
"3599",1
"3607",0
"3608",10
"3610",2
"3711",0
"3712",0
"3713",0
"3594",0
"3714",10
"3612",3
"3727",0
"3614",4
"3621",2
"3636",19
"3637",1
"3638",6
"3639",2
"3646",5
"3649",0
"3658",17
"3659",1
"3660",7
"3663",0
"3664",2
"3665",0
"3666",16
"3669",6
"3670",2
"3672",16
"3673",4
"3728",2
"3730",29
"3732",3
"3675",6
"3677",37
"3678",18
"3682",0
"3683",6
"3685",7
"3687",5
"3688",1
"3690",108
"3691",93
"3694",0
"3695",2
"3697",1
"3733",0
"3735",2
"3737",5
"3698",8
"3699",4
"3700",4
"3701",1
"3705",0
"3707",1
"3708",0
"3709",1
"3715",3
"3717",11
"3738",0
"3718",0
"3719",0
"3720",0
"3722",26
"3723",6
"3725",1
"3726",0
"3739",0
"3740",4
"3741",13
"3752",96
"3760",0
"3744",1
"3766",0
"3746",1
"3747",11
"5414",0
"3749",4
"3750",295
"3751",0
"3753",66
"3754",1122
"3755",2
"3756",111
"3757",55
"3758",7
"3759",3
"3761",3
"3767",0
"3770",3
"3775",17
"3777",6
"3778",0
"3779",1
"3781",1
"3782",5
"3783",7
"3762",1
"3763",3
"3764",28
"3765",4
"3786",0
"3787",0
"3788",0
"5415",1
"3789",0
"3791",1
"3796",15
"3797",7
"3799",5
"3802",22
"3803",22
"3804",20
"3805",153
"3806",182
"3807",19
"3808",7
"3809",346
"3810",425
"3812",7
"3813",1
"3814",11
"3815",12
"3816",11
"3818",132
"3822",3
"3823",5
"3824",17
"3825",48
"3831",21
"3820",103
"3821",10
"3852",0
"3854",8
"3856",7
"3857",0
"3858",4
"3859",1
"3860",16
"3862",17
"3864",2
"3832",1
"3833",0
"3865",2
"3835",2
"3840",36
"3842",7
"3844",115
"3847",11
"3869",9
"3870",2
"3871",15
"3913",7
"3915",18
"3916",3
"3918",15
"3850",39
"3851",15
"3873",0
"3874",3
"3875",123
"3878",9
"3880",18
"3895",0
"3882",8
"3885",9
"3886",0
"3887",3
"3888",12
"3889",0
"3890",0
"3891",0
"3892",16
"3896",0
"3898",0
"3900",0
"3902",1
"3911",4
"3903",3
"3904",17
"3909",62
"3910",32
"3912",11
"3919",3
"3921",0
"3922",66
"3923",1
"3925",11
"3940",22
"3941",27
"3942",4
"3943",3
"3944",2
"3945",3
"3926",16
"3927",3
"3976",18
"3928",0
"3929",2
"3930",21
"3931",46
"3933",2
"3934",37
"3977",1096
"3978",574
"3979",0
"3980",3
"3981",58
"3984",30
"3936",155
"4009",0
"3937",5
"3938",4
"3939",45
"3946",0
"3950",12
"3951",3
"3953",31
"3954",1
"3956",12
"3957",0
"3958",0
"3959",5
"3960",9
"3962",1
"4010",0
"3964",0
"3965",0
"3966",2
"3967",0
"3971",13
"3975",61
"3987",3
"4117",1
"3988",3
"3990",2
"4018",22
"3991",0
"3992",11
"3995",40
"3996",37
"4022",51
"4025",1
"4029",0
"4000",3
"4061",18
"4005",10
"4006",3
"4007",3
"4008",0
"4011",14
"4376",0
"4377",0
"4012",23
"4013",4
"4014",30
"4017",83
"4019",29
"4020",41
"4021",16
"4030",12
"4031",16
"4032",14
"4034",68
"4035",46
"4036",14
"5416",0
"5417",0
"4037",8
"4051",12
"4053",64
"4103",39
"5432",0
"4054",21
"5440",0
"5451",0
"4055",41
"4059",5
"4060",12
"5023",10
"4064",3
"4108",16
"4065",18
"4066",5
"5033",5
"4067",9
"4068",13
"4069",82
"4070",41
"4073",16
"4112",25
"4074",50
"4075",26
"4076",8
"4077",39
"4078",33
"4101",27
"4363",2
"4102",15
"4364",0
"4365",1
"4370",18
"4371",2
"4372",0
"4373",0
"4374",2
"4104",8
"4105",41
"4106",11
"4107",22
"4109",60
"4110",23
"4111",4
"4113",29
"4114",35
"4115",28
"4116",23
"4118",66
"4119",9
"5452",0
"4120",4
"4121",40
"4122",68
"4123",92
"4124",54
"4125",18
"4129",7
"4127",39
"4128",34
"4153",9
"4130",32
"4131",26
"4132",55
"4154",17
"4133",60
"4151",6
"4375",0
"4152",79
"4155",6
"4156",12
"4157",36
"4158",4
"4179",27
"4183",9
"4159",27
"4160",36
"4161",27
"4163",36
"4164",32
"4165",158
"4169",4
"4170",15
"4171",14
"4184",17
"4172",6
"4345",0
"4173",18
"4174",4
"4178",34
"4205",12
"4207",151
"4208",45
"4209",95
"4210",38
"4211",102
"4212",35
"4213",64
"4214",53
"4215",30
"4216",45
"4217",29
"4218",55
"4220",56
"4221",42
"4223",25
"4224",10
"4225",3
"4346",1
"4347",5
"4350",132
"4352",89
"4226",41
"4227",35
"4228",9
"4230",1
"4270",12
"4271",5
"4272",16
"4275",3
"4280",73
"4285",52
"4287",1
"4300",132
"4301",51
"4303",5
"4304",31
"4305",121
"4306",115
"4307",3
"4309",5
"4310",10
"4311",13
"4312",8
"4313",5
"4340",11
"4341",44
"4342",4
"4343",19
"4344",3
"4353",2
"4354",3
"4355",3
"4356",5
"4357",0
"4358",8
"4359",5
"4360",2
"4361",4
"4362",3
"4378",0
"4380",3
"4491",0
"4381",0
"4382",0
"4412",0
"4413",8
"4415",0
"4383",0
"4385",0
"4387",1
"4388",0
"4390",3
"4416",0
"4417",1
"4400",7
"4401",12
"4402",0
"4403",3
"4404",0
"4405",6
"4406",0
"4407",0
"4408",1
"5724",0
"4410",3
"5725",0
"5730",0
"5731",0
"5732",0
"5733",0
"4411",0
"6006",5
"4418",0
"4419",2
"4420",0
"4425",0
"4421",2
"4422",1
"4423",0
"4424",0
"4455",1
"4462",0
"4465",0
"5038",10
"4426",0
"4427",0
"4428",2
"4454",0
"4467",0
"4468",1
"4470",0
"4472",0
"4477",0
"4478",0
"4479",0
"4480",0
"4481",0
"4486",0
"4487",1
"4488",0
"4490",0
"5039",11
"4492",0
"5040",9
"4493",0
"4494",0
"4496",0
"4497",0
"4498",0
"4500",102
"4501",8
"4572",2
"4573",58
"4574",2
"4502",33
"4503",66
"4504",47
"4575",65
"4580",13
"4581",3
"4600",3
"4601",1
"4605",1
"4606",2
"4608",0
"4610",11
"4505",60
"4506",49
"4507",61
"4508",34
"4509",99
"4510",95
"4511",31
"4512",12
"4514",13
"4515",7
"4713",0
"4714",5
"4715",7
"4716",1
"4516",12
"4517",3
"4518",18
"4519",23
"4520",38
"4521",9
"4550",16
"4551",172
"4552",22
"4553",29
"4732",0
"4735",1
"4736",0
"4737",11
"4554",6
"4738",0
"4739",0
"4740",56
"4741",9
"4742",1
"4743",0
"4555",14
"4556",90
"4557",27
"4819",3
"4820",18
"4821",0
"4822",0
"4823",0
"4824",0
"4825",11
"4558",28
"4559",18
"4560",77
"4561",31
"4562",20
"4563",30
"4828",0
"4564",36
"4565",43
"4566",17
"4567",34
"4568",10
"6034",8
"4569",8
"4570",65
"4571",0
"4611",0
"4612",0
"4613",0
"5007",7
"4614",6
"4615",5
"4620",2
"4621",2
"4625",10
"4626",2
"4627",1
"4630",2
"4650",133
"4655",332
"4659",31
"4660",25
"4662",2
"4670",202
"4671",12
"4673",1
"4674",4
"4676",0
"4677",3
"4678",1
"4680",82
"4694",2
"4695",1
"4697",0
"4699",4
"4700",57
"4701",177
"4702",84
"4703",82
"4704",0
"4705",1
"4706",2
"4707",0
"4709",0
"4710",12
"4711",4
"4712",0
"4717",0
"4718",3
"4719",0
"4720",9
"4721",2
"4722",4
"4723",1
"4724",0
"4725",0
"4726",0
"4727",0
"4728",0
"4730",4
"4731",0
"4744",3
"4745",0
"4746",26
"4750",3
"4751",2
"5008",4
"4753",1
"4754",5
"4756",0
"4757",0
"4798",0
"4799",1
"4800",5
"4802",3
"4803",0
"4804",0
"4805",2
"4806",0
"4807",7
"4808",0
"4809",2
"4810",25
"4811",11
"6558",7
"4812",10
"5009",1
"4814",41
"4815",20
"4816",8
"4817",33
"4818",23
"4829",0
"4830",1
"4849",1
"4850",3
"4852",7
"4854",2
"4855",0
"4856",0
"4858",2
"4859",0
"4860",7
"4861",2
"4865",13
"5010",6
"4868",33
"4869",27
"4870",57
"4871",10
"4872",10
"4873",21
"4874",0
"4875",0
"4876",0
"4877",7
"4878",42
"4879",36
"4880",42
"4881",13
"4882",17
"4883",14
"4884",5
"4885",7
"4886",1
"4887",2
"4888",2
"4890",0
"5011",3
"4891",0
"4892",0
"4895",3
"5012",2
"5000",9
"5006",2
"6072",9
"5013",8
"5014",9
"5015",4
"5086",10
"5016",9
"5018",5
"5017",4
"5019",7
"5020",0
"5095",6
"5021",3
"5022",5
"5024",5
"5037",6
"5025",3
"5031",4
"5034",4
"5032",3
"5041",5
"5042",9
"5043",13
"5044",8
"5045",4
"5046",4
"5047",5
"5048",12
"5049",7
"5050",8
"5051",26
"5061",2
"5052",14
"5098",15
"5062",8
"5063",5
"5106",0
"5064",7
"5065",4
"5066",10
"5067",1
"5068",3
"5073",8
"5069",4
"5074",2
"5070",7
"5082",3
"5072",5
"5075",2
"5076",5
"5083",1
"5084",4
"5081",5
"5087",6
"5088",3
"5089",2
"6077",14
"5090",9
"5091",3
"5092",15
"5093",5
"5094",1
"5096",6
"5097",8
"6078",8
"5107",24
"5108",23
"5109",9
"5110",3
"5111",0
"6079",2
"5112",61
"5113",33
"5114",55
"5115",7
"5116",8
"5117",2
"5118",9
"5120",1
"5121",1
"5125",6
"5126",3
"5127",5
"5131",3
"5132",0
"5133",0
"5136",0
"5134",0
"5137",0
"5138",0
"5139",0
"5140",1
"5144",0
"5141",0
"5142",1
"5150",0
"5152",3
"5153",16
"5154",5
"5162",31
"5163",10
"5155",5
"5156",0
"5157",5
"5158",23
"5159",34
"5160",0
"5161",10
"5165",3
"5166",0
"5167",3
"5168",6
"5169",18
"5170",6
"5171",16
"5172",7
"6564",2
"6566",18
"5173",19
"6575",0
"5174",4
"5212",1
"5201",4
"5202",2
"5203",5
"5204",12
"5210",2
"5211",24
"5213",2
"5214",16
"5220",0
"5221",0
"5222",1
"5223",2
"5231",2
"5232",1
"5233",1
"5243",2
"5244",7
"5234",7
"5235",5
"5236",1
"5237",0
"5238",17
"5240",0
"5241",1
"5242",0
"5263",0
"5264",8
"5245",3
"5250",4
"5251",22
"5252",6
"5253",84
"5254",3
"5255",14
"5256",4
"5259",4
"6608",0
"5260",3
"5265",0
"6628",0
"6630",0
"6632",0
"5261",1
"5262",1
"5266",0
"5267",0
"6642",1
"6646",0
"5268",4
"5269",0
"5270",1
"6701",57
"5271",14
"6799",0
"7000",5
"7001",0
"7004",6
"7005",2
"5272",2
"5273",0
"5275",3
"5276",1
"7008",1
"7009",1
"5277",0
"5278",0
"7010",3
"7011",3
"5279",0
"5280",16
"5290",14
"5291",13
"7017",1
"5301",2
"5304",0
"7018",10
"7019",2
"7020",1
"7021",0
"7022",0
"7023",0
"5302",1
"5303",0
"7050",6
"7052",3
"7053",4
"7054",7
"5307",0
"5309",0
"5310",0
"5308",0
"5311",0
"5320",0
"5471",0
"5321",0
"5322",0
"5330",7
"5342",2
"5343",8
"5331",1
"5344",0
"5332",0
"5350",5
"5351",8
"5333",10
"5340",0
"5341",15
"5345",6
"5346",0
"5352",4
"5353",8
"5354",0
"5371",2
"5355",10
"5372",4
"5410",0
"5356",2
"5401",0
"5357",0
"5360",1
"5373",6
"5374",0
"5381",0
"5411",0
"5412",2
"5400",4
"5413",1
"5418",0
"5480",1
"5419",0
"5420",0
"5453",13
"5422",7
"5431",0
"5433",0
"5434",1
"5454",1
"5460",1
"5461",0
"5462",1
"5464",0
"5470",0
"5472",0
"5473",1
"5481",1
"5482",1
"5483",0
"5490",1
"5485",0
"5495",2
"5501",13
"5491",3
"5493",0
"5502",3
"5510",0
"5560",1
"5520",0
"5521",0
"5522",0
"5523",2
"5540",16
"5550",0
"5572",0
"5573",21
"5575",2
"5552",0
"5554",10
"5555",0
"5556",3
"5558",9
"5570",1
"5571",1
"5576",1
"5577",0
"5580",0
"5582",0
"5581",0
"5583",2
"5600",17
"5601",0
"5602",2
"5633",2
"5603",1
"5604",0
"5605",0
"5606",11
"5607",8
"5608",65
"5609",2
"5630",0
"5631",0
"5632",0
"5640",1
"5642",0
"5641",0
"5660",1
"5650",0
"5651",0
"5661",1
"5670",0
"5671",0
"5680",4
"5690",18
"5700",110
"5652",0
"5653",0
"5710",2
"5713",0
"5719",0
"5720",0
"5722",0
"5723",0
"5654",0
"5655",0
"5734",0
"5950",0
"6000",9
"6003",0
"6004",3
"6005",0
"6007",2
"6021",46
"6008",10
"6009",39
"6010",29
"6022",18
"6011",14
"6012",11
"6023",61
"6014",28
"6015",24
"6016",8
"6017",6
"6024",58
"6018",62
"6019",32
"6477",1
"6020",70
"6503",15
"6025",79
"6026",69
"6028",39
"6027",88
"6029",9
"6030",73
"6031",52
"6035",74
"6180",13
"6036",51
"6038",270
"6041",17
"6214",7
"6215",48
"6037",27
"6042",0
"6043",1
"6044",12
"6050",20
"6051",18
"6240",2
"6052",15
"6057",64
"6053",51
"6054",67
"6055",141
"6056",180
"6058",53
"6059",55
"6060",28
"6064",56
"6061",53
"6066",29
"6062",105
"6063",28
"6065",131
"6067",0
"6069",188
"6081",52
"6070",36
"6101",18
"6071",18
"6073",32
"6074",12
"6076",194
"6082",32
"6083",36
"6084",108
"6090",0
"6100",22
"6102",13
"6103",17
"6104",33
"6105",46
"6106",0
"6107",132
"6121",27
"6108",81
"6109",34
"6110",112
"6111",126
"6112",314
"6122",160
"6123",7
"6124",6
"6125",26
"6126",3
"6147",54
"6148",69
"6149",54
"6154",37
"6150",30
"6151",24
"6152",47
"6163",225
"6176",11
"6153",41
"6155",137
"6156",29
"6165",1
"6157",31
"6158",16
"6166",38
"6167",84
"6168",105
"6159",3
"6160",21
"6169",136
"6254",1
"6255",34
"6162",44
"6164",197
"6256",0
"6258",25
"6260",4
"6262",2
"6271",28
"6275",5
"6280",186
"6281",68
"6282",16
"6284",13
"6285",49
"6170",95
"6174",31
"6286",4
"6288",5
"6290",8
"6302",29
"6304",9
"6306",0
"6308",6
"6309",1
"6171",166
"6175",16
"6172",29
"6173",23
"6181",3
"6182",0
"6207",20
"6208",97
"6209",14
"6210",273
"6211",79
"6213",3
"6218",3
"6220",26
"6221",1
"6357",0
"6223",1
"6311",0
"6224",9
"6225",42
"6226",2
"6227",4
"6228",2
"6229",0
"6230",85
"6232",17
"6233",65
"6236",16
"6237",25
"6239",47
"6243",1
"6244",9
"6358",0
"6251",5
"6363",1
"6252",2
"6253",7
"6312",8
