postcode, total_installations_quantity
"2669",1
"2671",8
"2672",6
"2675",1
"2680",17
"2204",22
"2214",10
"2722",26
"2725",5
"2726",1
"2727",1
"2729",5
"2205",5
"2206",25
"2207",37
"2730",13
"2731",18
"2732",5
"2733",0
"2734",0
"2735",1
"2736",0
"2737",0
"2738",6
"2739",6
"2745",49
"2747",89
"2208",13
"3008",0
"2209",14
"2210",51
"2211",44
"2212",22
"5306",0
"2213",74
"3616",22
"2216",11
"2217",14
"3617",1
"2218",4
"2219",12
"2220",7
"2221",12
"3618",3
"3620",21
"2222",7
"2223",20
"2224",23
"2225",28
"2226",56
"2227",40
"2228",33
"2229",39
"2230",62
"2231",9
"2232",91
"2233",75
"2234",125
"2250",180
"2251",130
"2256",69
"2257",108
"2258",24
"2259",239
"2260",75
"2261",137
"2262",105
"2263",142
"2264",125
"2265",31
"2267",31
"2278",15
"2280",135
"2281",88
"2282",72
"2283",217
"2284",82
"2285",86
"2286",34
"2287",165
"2289",96
"2290",158
"2291",23
"2292",6
"2293",5
"2294",1
"2295",14
"2296",3
"2298",27
"2303",11
"2304",36
"2305",47
"2299",48
"2300",11
"6068",0
"2327",29
"2328",16
"2329",14
"2330",252
"2333",116
"2334",14
"2335",62
"2336",28
"2337",35
"2338",11
"2339",1
"2340",363
"2341",3
"2342",1
"2343",22
"2353",8
"2354",22
"2355",1
"2356",1
"2357",58
"2358",15
"2359",2
"2360",123
"2361",3
"2365",13
"2369",6
"2370",29
"2371",6
"2372",14
"2379",3
"2399",1
"2411",0
"2415",2
"2420",51
"2421",22
"2422",32
"2423",20
"2424",0
"2425",26
"2426",6
"2427",36
"2428",171
"2429",89
"2488",15
"2489",40
"2490",2
"2500",79
"2502",36
"2505",14
"2506",33
"2508",42
"2515",39
"2516",14
"2517",27
"2518",39
"2519",38
"2525",33
"2526",47
"2527",46
"2528",102
"2529",52
"2541",163
"2545",16
"2546",213
"2548",55
"2549",23
"2558",19
"2559",9
"2560",252
"2563",2
"3025",15
"2564",78
"2565",38
"2566",80
"2567",30
"3036",6
"2568",15
"2569",8
"2570",113
"2571",54
"2572",42
"2573",8
"2574",22
"2575",32
"2576",16
"2577",46
"2578",10
"2579",10
"2580",34
"2581",6
"2582",42
"2583",8
"2584",1
"2585",0
"2586",5
"2587",8
"2588",0
"2590",14
"2594",18
"2600",10
"2601",0
"2602",144
"2603",17
"2604",13
"5035",10
"2605",32
"3038",14
"2606",17
"6032",3
"2607",25
"2609",0
"2611",63
"2809",0
"2810",19
"2817",0
"2818",0
"2820",11
"2821",27
"2612",8
"2823",5
"2824",16
"2825",13
"2827",47
"2828",1
"2829",79
"2830",216
"2831",30
"2832",10
"2833",17
"2834",2
"2614",54
"2615",339
"2617",47
"2618",6
"2865",6
"2866",12
"2867",3
"2868",2
"2869",11
"2870",29
"2871",25
"2873",3
"2874",2
"2875",4
"2876",0
"2877",60
"2619",9
"2620",116
"2621",23
"2622",21
"2623",5
"2625",0
"2626",0
"2641",12
"2642",25
"2643",1
"2644",10
"2645",1
"2646",11
"2647",3
"2648",8
"2650",97
"2651",6
"2652",12
"2653",9
"2879",0
"2880",14
"2898",3
"2900",2
"2902",32
"3054",12
"2655",6
"2656",5
"2658",6
"2659",3
"2660",2
"2661",0
"2681",0
"2700",3
"3002",6
"2701",5
"2702",1
"2703",0
"2705",7
"2706",3
"2774",42
"2707",0
"2710",20
"2711",11
"2712",2
"2713",0
"2714",7
"2715",0
"2716",1
"2775",7
"2717",2
"2720",17
"2721",0
"2748",5
"2749",32
"2750",126
"2752",22
"2753",55
"2754",21
"2756",93
"2757",3
"2758",50
"2759",26
"2760",60
"2761",29
"2762",9
"2763",25
"2765",43
"2766",30
"2767",29
"2783",4
"2768",9
"2769",15
"2770",125
"2773",22
"2776",12
"2777",56
"2778",10
"2779",13
"2780",12
"2784",2
"2785",20
"2786",3
"2782",9
"2787",10
"2790",61
"2791",1
"2792",4
"2793",3
"2794",18
"2835",47
"2836",1
"2839",0
"2840",4
"2842",3
"2843",1
"2844",2
"2845",3
"2846",2
"2847",11
"2848",5
"2849",5
"2850",102
"2852",10
"2864",2
"2878",1
"2903",25
"3003",3
"2904",20
"2905",64
"2906",13
"2911",2
"2912",0
"2913",23
"2914",55
"3000",1
"3066",6
"3004",0
"3006",3
"3011",43
"3013",16
"3012",65
"3016",47
"3015",42
"3018",28
"3019",55
"3022",8
"3201",125
"3020",103
"3021",58
"3023",445
"3024",496
"3026",0
"3027",216
"3037",143
"3028",34
"3029",1344
"3030",1735
"3202",0
"3031",11
"3233",15
"3234",0
"3032",30
"3033",32
"3034",19
"3039",6
"3040",26
"3235",4
"3236",2
"3237",1
"3238",4
"3041",14
"3042",45
"3239",2
"3622",2
"3043",11
"3250",59
"3623",5
"3624",2
"3629",11
"3630",150
"3631",71
"3044",35
"3045",0
"3270",2
"3271",1
"3272",17
"3273",1
"3274",1
"3046",78
"3633",7
"3634",5
"3635",1
"3047",26
"3048",16
"3049",22
"3087",8
"3088",70
"3051",17
"3052",18
"3053",4
"3055",19
"3056",43
"3163",42
"3057",108
"3107",16
"3058",52
"3059",36
"3060",14
"3108",18
"3109",31
"3111",17
"3113",12
"3061",1
"3136",120
"3167",13
"3062",0
"3063",2
"3064",594
"3065",5
"3067",3
"3068",91
"3450",16
"3070",42
"3451",26
"3640",4
"3641",2
"3644",40
"3071",30
"3072",64
"3073",178
"3181",19
"3074",25
"3075",178
"3076",446
"3078",15
"3079",32
"3472",3
"3475",2
"3081",10
"3082",16
"3083",67
"3084",34
"3477",8
"3478",10
"3085",19
"3286",0
"3287",2
"3089",18
"3090",12
"3091",8
"3093",2
"3094",7
"3095",10
"3315",6
"3318",1
"3096",3
"3097",5
"3099",11
"3101",18
"3102",11
"3103",26
"3104",34
"3105",12
"3106",13
"3319",0
"3321",13
"3322",1
"3114",7
"3115",7
"3116",7
"3121",28
"3122",8
"3137",28
"3138",42
"3139",29
"3123",13
"6033",2
"3124",25
"3125",37
"3140",60
"3126",9
"3328",15
"3329",0
"3330",0
"3331",93
"3127",32
"3141",19
"3332",5
"3333",4
"3334",2
"3128",30
"3149",91
"3150",101
"3335",1
"3337",337
"3338",411
"3129",25
"3130",67
"3131",39
"3132",19
"3133",39
"3134",45
"3135",34
"3142",8
"3143",4
"3340",240
"3341",7
"3342",19
"3144",11
"3151",6
"3152",46
"3153",44
"3145",22
"3146",37
"3147",36
"3148",48
"3154",2
"3155",23
"3156",28
"3161",9
"3158",1
"3162",38
"3159",7
"3355",28
"3160",10
"3165",81
"3166",28
"3168",43
"3169",16
"3170",77
"3171",16
"3172",4
"3173",214
"3183",7
"3174",36
"3175",147
"3177",16
"3178",54
"3179",5
"3180",20
"3357",26
"3182",8
"3360",3
"3361",1
"3363",10
"3364",12
"3184",11
"3185",10
"3186",39
"3187",17
"3392",1
"3188",28
"3189",7
"3190",13
"3192",25
"3191",13
"3193",23
"3483",1
"3194",14
"3197",17
"3195",62
"3196",39
"3200",3
"3198",14
"3485",2
"3199",90
"3204",59
"3205",5
"3206",11
"3412",2
"3207",9
"3488",0
"3490",2
"3211",4
"3212",227
"3213",0
"4482",0
"3214",40
"5085",32
"3215",42
"3216",237
"3217",0
"3218",31
"3219",51
"3419",14
"3220",39
"3221",48
"3222",55
"3223",72
"3224",197
"3225",17
"3226",100
"3227",31
"3228",153
"3356",116
"3230",18
"3231",10
"3232",7
"3240",10
"3241",15
"3242",7
"3243",0
"3249",17
"3251",4
"3254",2
"3260",17
"3264",8
"3265",9
"3266",6
"3267",0
"3268",13
"3269",2
"3275",2
"3276",1
"3277",2
"3278",1
"3279",0
"3280",118
"3281",9
"3282",11
"3283",8
"3284",22
"3285",5
"3432",1
"3289",3
"3292",0
"3293",1
"3294",5
"3300",33
"3301",4
"3302",5
"3303",0
"3304",6
"3305",40
"3506",0
"3309",1
"3310",0
"3311",4
"3312",2
"3314",3
"3323",0
"3324",0
"3325",2
"3345",4
"3350",258
"3351",56
"3352",157
"3370",17
"3371",1
"3373",14
"3374",2
"3375",0
"3377",28
"3507",0
"3378",0
"3379",1
"3380",12
"3395",0
"3381",6
"3384",2
"3385",4
"3387",2
"3388",1
"3390",5
"3391",1
"3396",11
"3393",9
"3413",0
"3414",9
"3415",0
"3418",10
"3420",1
"3423",4
"3424",4
"3427",4
"3428",1
"3429",172
"3430",0
"3431",48
"3433",0
"3434",24
"3435",21
"3437",99
"3438",7
"3440",4
"3441",3
"3442",55
"3444",54
"3446",8
"3447",4
"3448",7
"3453",9
"3458",10
"3460",17
"3461",18
"3462",10
"3463",16
"3792",4
"3464",8
"3465",22
"3467",7
"3793",5
"3795",2
"3468",2
"3469",1
"3480",15
"3482",0
"3491",0
"3494",1
"3496",35
"3509",0
"3498",19
"3500",194
"3501",11
"3505",36
"3531",0
"3533",3
"3537",6
"3512",3
"3515",5
"3516",11
"3517",4
"3518",8
"3520",0
"3546",0
"3549",4
"3550",201
"3551",246
"3555",174
"3556",57
"3521",3
"3572",2
"3573",1
"3575",1
"3576",1
"3579",9
"3580",2
"3581",0
"3522",2
"3523",16
"3525",17
"3583",0
"3584",1
"3585",35
"3586",2
"3588",0
"3527",1
"3529",0
"3530",1
"3540",1
"3542",0
"3544",0
"3589",1
"3557",14
"3558",8
"3559",3
"3561",18
"3562",1
"3563",4
"3564",68
"3565",0
"3566",1
"3567",0
"3568",7
"3570",11
"3571",1
"3595",2
"3590",2
"3596",0
"3591",0
"3597",1
"3599",0
"3607",0
"3608",8
"3610",5
"3711",2
"3712",3
"3713",2
"3594",1
"3714",37
"3612",13
"3727",1
"3614",7
"3621",10
"3636",20
"3637",3
"3638",13
"3639",2
"3646",4
"3649",1
"3658",49
"3659",4
"3660",9
"3663",2
"3664",5
"3665",2
"3666",23
"3669",4
"3670",2
"3672",34
"3673",7
"3728",1
"3730",55
"3732",1
"3675",7
"3677",45
"3678",39
"3682",3
"3683",4
"3685",8
"3687",7
"3688",8
"3690",119
"3691",76
"3694",4
"3695",2
"3697",4
"3733",1
"3735",2
"3737",20
"3698",20
"3699",4
"3700",7
"3701",6
"3705",0
"3707",6
"3708",0
"3709",3
"3715",0
"3717",13
"3738",1
"3718",1
"3719",3
"3720",0
"3722",27
"3723",11
"3725",4
"3726",2
"3739",1
"3740",4
"3741",13
"3752",275
"3760",0
"3744",3
"3766",4
"3746",2
"3747",31
"5414",0
"3749",14
"3750",93
"3751",0
"3753",72
"3754",1145
"3755",0
"3756",192
"3757",60
"3758",14
"3759",10
"3761",3
"3767",0
"3770",5
"3775",17
"3777",31
"3778",3
"3779",15
"3781",4
"3782",14
"3783",13
"3762",0
"3763",12
"3764",81
"3765",16
"3786",1
"3787",1
"3788",2
"5415",0
"3789",0
"3791",2
"3796",9
"3797",10
"3799",12
"3802",13
"3803",4
"3804",11
"3805",85
"3806",136
"3807",26
"3808",17
"3809",116
"3810",930
"3812",6
"3813",3
"3814",7
"3815",15
"3816",12
"3818",161
"3822",7
"3823",20
"3824",39
"3825",83
"3831",16
"3820",110
"3821",37
"3852",0
"3854",14
"3856",11
"3857",2
"3858",25
"3859",3
"3860",46
"3862",24
"3864",2
"3832",2
"3833",1
"3865",6
"3835",1
"3840",42
"3842",25
"3844",111
"3847",7
"3869",16
"3870",11
"3871",36
"3913",3
"3915",28
"3916",8
"3918",17
"3850",45
"3851",40
"3873",3
"3874",3
"3875",178
"3878",20
"3880",56
"3895",1
"3882",9
"3885",7
"3886",2
"3887",3
"3888",18
"3889",1
"3890",2
"3891",2
"3892",23
"3896",0
"3898",1
"3900",1
"3902",4
"3911",3
"3903",17
"3904",11
"3909",77
"3910",52
"3912",17
"3919",15
"3921",1
"3922",38
"3923",7
"3925",10
"3940",8
"3941",36
"3942",12
"3943",12
"3944",5
"3945",2
"3926",20
"3927",15
"3976",33
"3928",0
"3929",8
"3930",25
"3931",28
"3933",4
"3934",68
"3977",1198
"3978",63
"3979",0
"3980",18
"3981",26
"3984",23
"3936",68
"4009",0
"3937",8
"3938",8
"3939",121
"3946",1
"3950",28
"3951",6
"3953",56
"3954",6
"3956",23
"3957",0
"3958",0
"3959",13
"3960",22
"3962",5
"4010",3
"3964",3
"3965",2
"3966",3
"3967",0
"3971",17
"3975",133
"3987",2
"4117",2
"3988",8
"3990",1
"4018",40
"3991",3
"3992",6
"3995",51
"3996",66
"4022",37
"4025",0
"4029",0
"4000",1
"4061",97
"4005",2
"4006",24
"4007",9
"4008",2
"4011",22
"4376",0
"4377",1
"4012",40
"4013",13
"4014",78
"4017",137
"4019",73
"4020",109
"4021",92
"4030",11
"4031",33
"4032",40
"4034",174
"4035",143
"4036",31
"5416",0
"5417",1
"4037",32
"4051",58
"4053",132
"4103",26
"5432",0
"4054",44
"5440",0
"5451",1
"4055",122
"4059",11
"4060",26
"5023",64
"4064",22
"4108",22
"4065",23
"4066",24
"5033",7
"4067",16
"4068",67
"4069",171
"4070",71
"4073",42
"4112",32
"4074",179
"4075",126
"4076",12
"4077",80
"4078",99
"4101",11
"4363",6
"4102",13
"4364",0
"4365",1
"4370",49
"4371",5
"4372",0
"4373",0
"4374",2
"4104",23
"4105",36
"4106",22
"4107",28
"4109",164
"4110",42
"4111",6
"4113",133
"4114",105
"4115",76
"4116",119
"4118",150
"4119",29
"5452",2
"4120",7
"4121",73
"4122",156
"4123",111
"4124",104
"4125",93
"4129",45
"4127",170
"4128",131
"4153",17
"4130",48
"4131",46
"4132",108
"4154",59
"4133",92
"4151",29
"4375",2
"4152",145
"4155",5
"4156",10
"4157",92
"4158",9
"4179",74
"4183",20
"4159",72
"4160",126
"4161",86
"4163",50
"4164",65
"4165",331
"4169",9
"4170",61
"4171",20
"4184",49
"4172",9
"4345",0
"4173",33
"4174",12
"4178",91
"4205",140
"4207",281
"4208",114
"4209",123
"4210",93
"4211",380
"4212",137
"4213",182
"4214",279
"4215",128
"4216",178
"4217",95
"4218",157
"4220",167
"4221",195
"4223",122
"4224",28
"4225",11
"4346",4
"4347",10
"4350",350
"4352",165
"4226",159
"4227",108
"4228",34
"4230",0
"4270",21
"4271",16
"4272",24
"4275",10
"4280",100
"4285",72
"4287",1
"4300",217
"4301",170
"4303",19
"4304",170
"4305",238
"4306",199
"4307",5
"4309",10
"4310",22
"4311",44
"4312",18
"4313",6
"4340",22
"4341",77
"4342",10
"4343",39
"4344",11
"4353",1
"4354",3
"4355",19
"4356",14
"4357",13
"4358",8
"4359",9
"4360",3
"4361",9
"4362",5
"4378",2
"4380",23
"4491",0
"4381",2
"4382",0
"4412",1
"4413",28
"4415",8
"4383",3
"4385",2
"4387",4
"4388",1
"4390",33
"4416",1
"4417",0
"4400",4
"4401",24
"4402",3
"4403",5
"4404",0
"4405",25
"4406",1
"4407",2
"4408",2
"5724",0
"4410",3
"5725",15
"5730",0
"5731",1
"5732",0
"5733",0
"4411",0
"6006",13
"4418",142
"4419",3
"4420",1
"4425",0
"4421",2
"4422",1
"4423",1
"4424",0
"4455",14
"4462",1
"4465",0
"5038",13
"4426",0
"4427",0
"4428",2
"4454",23
"4467",0
"4468",1
"4470",0
"4472",0
"4477",0
"4478",0
"4479",0
"4480",0
"4481",0
"4486",2
"4487",4
"4488",1
"4490",2
"5039",19
"4492",0
"5040",5
"4493",0
"4494",1
"4496",0
"4497",2
"4498",0
"4500",211
"4501",34
"4572",8
"4573",132
"4574",11
"4502",55
"4503",178
"4504",79
"4575",162
"4580",29
"4581",11
"4600",4
"4601",5
"4605",4
"4606",3
"4608",2
"4610",28
"4505",115
"4506",81
"4507",118
"4508",70
"4509",96
"4510",228
"4511",66
"4512",28
"4514",44
"4515",18
"4713",0
"4714",8
"4715",18
"4716",3
"4516",22
"4517",5
"4518",29
"4519",73
"4520",70
"4521",17
"4550",23
"4551",339
"4552",62
"4553",24
"4732",0
"4735",2
"4736",1
"4737",27
"4554",8
"4738",3
"4739",2
"4740",208
"4741",18
"4742",0
"4743",18
"4555",36
"4556",239
"4557",117
"4819",9
"4820",23
"4821",2
"4822",4
"4823",1
"4824",2
"4825",40
"4558",61
"4559",41
"4560",204
"4561",50
"4562",39
"4563",53
"4828",0
"4564",56
"4565",58
"4566",35
"4567",39
"4568",18
"6034",0
"4569",14
"4570",183
"4571",6
"4611",1
"4612",2
"4613",2
"5007",15
"4614",4
"4615",23
"4620",0
"4621",8
"4625",8
"4626",4
"4627",0
"4630",2
"4650",176
"4655",396
"4659",30
"4660",47
"4662",4
"4670",546
"4671",47
"4673",3
"4674",4
"4676",1
"4677",20
"4678",5
"4680",227
"4694",1
"4695",7
"4697",0
"4699",3
"4700",81
"4701",223
"4702",164
"4703",222
"4704",0
"4705",2
"4706",0
"4707",2
"4709",14
"4710",28
"4711",22
"4712",2
"4717",7
"4718",2
"4719",7
"4720",37
"4721",4
"4722",3
"4723",4
"4724",3
"4725",1
"4726",0
"4727",0
"4728",0
"4730",16
"4731",0
"4744",26
"4745",5
"4746",17
"4750",22
"4751",9
"5008",3
"4753",18
"4754",10
"4756",3
"4757",2
"4798",3
"4799",2
"4800",11
"4802",10
"4803",0
"4804",4
"4805",23
"4806",6
"4807",23
"4808",2
"4809",2
"4810",56
"4811",25
"6558",5
"4812",35
"5009",6
"4814",119
"4815",85
"4816",24
"4817",103
"4818",112
"4829",0
"4830",3
"4849",8
"4850",11
"4852",11
"4854",12
"4855",1
"4856",2
"4858",3
"4859",1
"4860",12
"4861",1
"4865",27
"5010",1
"4868",70
"4869",41
"4870",171
"4871",35
"4872",20
"4873",12
"4874",27
"4875",7
"4876",3
"4877",7
"4878",59
"4879",65
"4880",67
"4881",29
"4882",16
"4883",28
"4884",10
"4885",21
"4886",4
"4887",7
"4888",10
"4890",0
"5011",7
"4891",0
"4892",0
"4895",6
"5012",16
"5000",4
"5006",1
"6072",9
"5013",9
"5014",14
"5015",5
"5086",43
"5016",6
"5018",10
"5017",5
"5019",4
"5020",4
"5095",174
"5021",10
"5022",24
"5024",23
"5037",13
"5025",9
"5031",8
"5034",7
"5032",23
"5041",28
"5042",19
"5043",47
"5044",13
"5045",10
"5046",20
"5047",9
"5048",28
"5049",21
"5050",22
"5051",61
"5061",8
"5052",26
"5098",23
"5062",17
"5063",16
"5106",1
"5064",18
"5065",10
"5066",26
"5067",8
"5068",10
"5073",15
"5069",7
"5074",14
"5070",13
"5082",9
"5072",9
"5075",25
"5076",9
"5083",6
"5084",17
"5081",7
"5087",10
"5088",4
"5089",6
"6077",0
"5090",11
"5091",16
"5092",21
"5093",16
"5094",2
"5096",12
"5097",25
"6078",0
"5107",14
"5108",63
"5109",19
"5110",8
"5111",0
"6079",0
"5112",27
"5113",37
"5114",196
"5115",78
"5116",14
"5117",3
"5118",60
"5120",5
"5121",2
"5125",8
"5126",12
"5127",2
"5131",3
"5132",1
"5133",0
"5136",3
"5134",2
"5137",1
"5138",2
"5139",1
"5140",0
"5144",0
"5141",7
"5142",0
"5150",0
"5152",21
"5153",23
"5154",11
"5162",40
"5163",15
"5155",14
"5156",4
"5157",18
"5158",27
"5159",45
"5160",0
"5161",15
"5165",6
"5166",3
"5167",19
"5168",11
"5169",30
"5170",7
"5171",36
"5172",27
"6564",3
"6566",29
"5173",67
"6575",2
"5174",11
"5212",7
"5201",6
"5202",4
"5203",2
"5204",24
"5210",5
"5211",85
"5213",6
"5214",48
"5220",0
"5221",1
"5222",1
"5223",6
"5231",6
"5232",1
"5233",9
"5243",5
"5244",13
"5234",4
"5235",9
"5236",1
"5237",0
"5238",3
"5240",3
"5241",6
"5242",3
"5263",2
"5264",0
"5245",10
"5250",10
"5251",48
"5252",14
"5253",24
"5254",9
"5255",25
"5256",5
"5259",1
"6608",3
"5260",6
"5265",0
"6628",1
"6630",8
"6632",0
"5261",1
"5262",0
"5266",0
"5267",0
"6642",1
"6646",0
"5268",3
"5269",0
"5270",0
"6701",51
"5271",12
"6799",0
"7000",26
"7001",0
"7004",24
"7005",32
"5272",0
"5273",0
"5275",6
"5276",4
"7008",24
"7009",43
"5277",4
"5278",0
"7010",24
"7011",33
"5279",0
"5280",6
"5290",61
"5291",19
"7017",12
"5301",0
"5304",2
"7018",64
"7019",23
"7020",8
"7021",7
"7022",2
"7023",3
"5302",0
"5303",0
"7050",40
"7052",20
"7053",19
"7054",32
"5307",0
"5309",0
"5310",0
"5308",0
"5311",1
"5320",1
"5471",0
"5321",3
"5322",7
"5330",23
"5342",2
"5343",4
"5331",1
"5344",2
"5332",0
"5350",3
"5351",31
"5333",24
"5340",5
"5341",12
"5345",5
"5346",0
"5352",7
"5353",9
"5354",1
"5371",5
"5355",6
"5372",6
"5410",1
"5356",0
"5401",2
"5357",1
"5360",5
"5373",8
"5374",2
"5381",2
"5411",2
"5412",1
"5400",4
"5413",0
"5418",0
"5480",7
"5419",0
"5420",0
"5453",7
"5422",3
"5431",4
"5433",1
"5434",0
"5454",1
"5460",1
"5461",6
"5462",1
"5464",1
"5470",0
"5472",1
"5473",3
"5481",2
"5482",1
"5483",1
"5490",1
"5485",1
"5495",3
"5501",13
"5491",7
"5493",0
"5502",5
"5510",2
"5560",0
"5520",0
"5521",2
"5522",1
"5523",5
"5540",29
"5550",1
"5572",0
"5573",6
"5575",8
"5552",0
"5554",13
"5555",2
"5556",15
"5558",13
"5570",1
"5571",12
"5576",2
"5577",1
"5580",1
"5582",4
"5581",2
"5583",1
"5600",44
"5601",0
"5602",1
"5633",0
"5603",0
"5604",1
"5605",3
"5606",20
"5607",9
"5608",27
"5609",1
"5630",0
"5631",0
"5632",2
"5640",1
"5642",0
"5641",3
"5660",0
"5650",0
"5651",0
"5661",0
"5670",1
"5671",1
"5680",4
"5690",17
"5700",26
"5652",1
"5653",0
"5710",4
"5713",0
"5719",0
"5720",0
"5722",1
"5723",51
"5654",0
"5655",0
"5734",0
"5950",0
"6000",1
"6003",4
"6004",9
"6005",2
"6007",12
"6021",77
"6008",30
"6009",37
"6010",47
"6022",23
"6011",19
"6012",25
"6023",82
"6014",55
"6015",22
"6016",14
"6017",14
"6024",82
"6018",103
"6019",43
"6477",1
"6020",79
"6503",22
"6025",144
"6026",107
"6028",50
"6027",176
"6029",6
"6030",87
"6031",64
"6035",87
"6180",29
"6036",38
"6038",27
"6041",22
"6214",2
"6215",41
"6037",34
"6042",4
"6043",4
"6044",16
"6050",24
"6051",21
"6240",4
"6052",33
"6057",83
"6053",49
"6054",97
"6055",92
"6056",245
"6058",72
"6059",83
"6060",49
"6064",81
"6061",99
"6066",61
"6062",164
"6063",37
"6065",232
"6067",0
"6069",195
"6081",41
"6070",52
"6101",55
"6071",42
"6073",24
"6074",5
"6076",229
"6082",27
"6083",35
"6084",70
"6090",0
"6100",22
"6102",18
"6103",19
"6104",54
"6105",52
"6106",0
"6107",186
"6121",28
"6108",69
"6109",44
"6110",143
"6111",162
"6112",302
"6122",116
"6123",12
"6124",13
"6125",26
"6126",3
"6147",54
"6148",68
"6149",75
"6154",51
"6150",41
"6151",26
"6152",63
"6163",215
"6176",6
"6153",56
"6155",182
"6156",50
"6165",0
"6157",59
"6158",20
"6166",40
"6167",155
"6168",135
"6159",5
"6160",15
"6169",207
"6254",2
"6255",32
"6162",53
"6164",227
"6256",1
"6258",49
"6260",8
"6262",4
"6271",25
"6275",13
"6280",176
"6281",62
"6282",10
"6284",17
"6285",40
"6170",71
"6174",18
"6286",1
"6288",3
"6290",5
"6302",47
"6304",9
"6306",3
"6308",7
"6309",1
"6171",214
"6175",27
"6172",46
"6173",42
"6181",4
"6182",0
"6207",8
"6208",125
"6209",19
"6210",362
"6211",60
"6213",6
"6218",2
"6220",30
"6221",2
"6357",0
"6223",5
"6311",4
"6224",6
"6225",55
"6226",5
"6227",12
"6228",0
"6229",0
"6230",116
"6232",35
"6233",98
"6236",17
"6237",31
"6239",30
"6243",0
"6244",9
"6358",1
"6251",4
"6363",0
"6252",0
"6253",6
"6312",13
