postcode, total_installations_quantity
"2264",35
"2265",22
"2267",9
"2278",7
"2280",32
"2281",14
"2282",19
"2283",47
"2284",9
"2285",39
"2286",32
"2287",59
"2289",22
"2290",32
"2291",7
"2292",1
"2293",4
"2294",2
"2295",7
"2296",2
"2298",6
"2303",10
"2304",14
"2305",6
"2299",13
"2300",4
"6068",0
"2327",7
"2328",1
"2329",3
"2330",21
"2333",13
"2334",2
"2335",16
"2336",1
"2337",9
"2338",1
"2339",0
"2340",43
"2341",0
"2342",1
"2343",4
"2353",0
"2354",3
"2355",1
"2356",0
"2357",0
"2358",7
"2359",1
"2360",6
"2361",2
"2365",2
"2369",1
"2370",2
"2371",2
"2372",2
"2379",0
"2399",0
"2411",0
"2415",0
"2420",2
"2421",6
"2422",12
"2423",6
"2424",2
"2425",4
"2426",0
"2427",8
"2428",55
"2429",19
"2488",9
"2489",22
"2490",1
"2500",10
"2502",7
"2505",1
"2506",6
"2508",21
"2515",10
"2516",3
"2517",3
"2518",11
"2519",12
"2525",6
"2526",7
"2527",9
"2528",14
"2529",12
"2541",38
"2545",2
"2546",33
"2548",10
"2549",5
"2558",1
"2559",0
"2560",21
"2563",1
"3025",49
"2564",4
"2565",8
"2566",8
"2567",7
"3036",1
"2568",18
"2569",1
"2570",26
"2571",21
"2572",2
"2573",2
"2574",4
"2575",8
"2576",2
"2577",11
"2578",1
"2579",5
"2580",10
"2581",2
"2582",14
"2583",6
"2584",1
"2585",0
"2586",3
"2587",2
"2588",0
"2590",0
"2594",1
"2600",4
"2601",0
"2602",23
"2603",4
"2604",5
"5035",2
"2605",8
"3038",11
"2606",10
"6032",3
"2607",11
"2609",1
"2611",43
"2809",0
"2810",1
"2817",1
"2818",0
"2820",2
"2821",0
"2612",8
"2823",1
"2824",0
"2825",5
"2827",2
"2828",2
"2829",0
"2830",38
"2831",1
"2832",0
"2833",1
"2834",0
"2614",18
"2615",35
"2617",70
"2618",4
"2865",0
"2866",2
"2867",1
"2868",0
"2869",0
"2870",3
"2871",3
"2873",1
"2874",0
"2875",1
"2876",0
"2877",1
"2619",3
"2620",49
"2621",8
"2622",7
"2623",2
"2625",0
"2626",1
"2641",2
"2642",9
"2643",3
"2644",3
"2645",0
"2646",2
"2647",9
"2648",3
"2650",12
"2651",0
"2652",1
"2653",0
"2879",0
"2880",2
"2898",0
"2900",1
"2902",16
"3054",3
"2655",1
"2656",0
"2658",2
"2659",1
"2660",3
"2661",0
"2681",1
"2700",2
"3002",0
"2701",1
"2702",0
"2703",0
"2705",0
"2706",0
"2774",4
"2707",0
"2710",10
"2711",0
"2712",1
"2713",0
"2714",6
"2715",0
"2716",2
"2775",1
"2717",1
"2720",4
"2721",0
"2748",2
"2749",12
"2750",28
"2752",6
"2753",19
"2754",29
"2756",21
"2757",0
"2758",11
"2759",5
"2760",6
"2761",5
"2762",1
"2763",5
"2765",4
"2766",2
"2767",6
"2783",1
"2768",1
"2769",0
"2770",12
"2773",1
"2776",4
"2777",12
"2778",0
"2779",1
"2780",4
"2784",0
"2785",1
"2786",0
"2782",1
"2787",3
"2790",4
"2791",0
"2792",0
"2793",0
"2794",2
"2835",4
"2836",0
"2839",0
"2840",0
"2842",0
"2843",0
"2844",1
"2845",0
"2846",1
"2847",1
"2848",0
"2849",1
"2850",6
"2852",3
"2864",0
"2878",0
"2903",11
"3003",1
"2904",11
"2905",10
"2906",11
"2911",0
"2912",1
"2913",12
"2914",16
"3000",0
"3066",1
"3004",1
"3006",0
"3011",34
"3013",54
"3012",77
"3016",18
"3015",75
"3018",62
"3019",4
"3022",8
"3201",74
"3020",66
"3021",72
"3023",73
"3024",277
"3026",0
"3027",107
"3037",77
"3028",22
"3029",1391
"3030",1441
"3202",0
"3031",9
"3233",13
"3234",1
"3032",45
"3033",63
"3034",8
"3039",9
"3040",31
"3235",1
"3236",0
"3237",0
"3238",0
"3041",27
"3042",29
"3239",0
"3622",1
"3043",17
"3250",26
"3623",1
"3624",1
"3629",14
"3630",80
"3631",95
"3044",163
"3045",0
"3270",1
"3271",0
"3272",2
"3273",0
"3274",0
"3046",192
"3633",2
"3634",3
"3635",2
"3047",16
"3048",4
"3049",8
"3087",5
"3088",12
"3051",2
"3052",0
"3053",4
"3055",20
"3056",27
"3163",28
"3057",16
"3107",20
"3058",157
"3059",296
"3060",32
"3108",45
"3109",45
"3111",3
"3113",4
"3061",0
"3136",41
"3167",19
"3062",0
"3063",1
"3064",1025
"3065",0
"3067",0
"3068",13
"3450",13
"3070",13
"3451",25
"3640",3
"3641",3
"3644",15
"3071",71
"3072",49
"3073",100
"3181",5
"3074",19
"3075",30
"3076",19
"3078",17
"3079",22
"3472",0
"3475",0
"3081",97
"3082",44
"3083",32
"3084",31
"3477",3
"3478",4
"3085",17
"3286",0
"3287",1
"3089",14
"3090",4
"3091",2
"3093",3
"3094",2
"3095",9
"3315",0
"3318",0
"3096",0
"3097",0
"3099",4
"3101",14
"3102",12
"3103",38
"3104",58
"3105",20
"3106",17
"3319",0
"3321",11
"3322",0
"3114",3
"3115",5
"3116",48
"3121",14
"3122",17
"3137",15
"3138",41
"3139",16
"3123",3
"6033",3
"3124",30
"3125",52
"3140",21
"3126",10
"3328",9
"3329",1
"3330",1
"3331",83
"3127",21
"3141",1
"3332",3
"3333",1
"3334",1
"3128",39
"3149",114
"3150",134
"3335",499
"3337",295
"3338",370
"3129",41
"3130",65
"3131",48
"3132",21
"3133",34
"3134",19
"3135",19
"3142",5
"3143",1
"3340",156
"3341",2
"3342",13
"3144",5
"3151",11
"3152",196
"3153",25
"3145",27
"3146",47
"3147",50
"3148",39
"3154",1
"3155",9
"3156",46
"3161",8
"3158",2
"3162",30
"3159",0
"3355",15
"3160",1
"3165",120
"3166",57
"3168",51
"3169",28
"3170",19
"3171",32
"3172",25
"3173",228
"3183",7
"3174",36
"3175",94
"3177",4
"3178",16
"3179",9
"3180",13
"3357",8
"3182",3
"3360",0
"3361",0
"3363",6
"3364",10
"3184",6
"3185",6
"3186",15
"3187",29
"3392",0
"3188",31
"3189",10
"3190",31
"3192",27
"3191",11
"3193",30
"3483",1
"3194",13
"3197",6
"3195",58
"3196",50
"3200",0
"3198",10
"3485",0
"3199",15
"3204",77
"3205",0
"3206",4
"3412",0
"3207",5
"3488",0
"3490",0
"3211",4
"3212",160
"3213",9
"4482",0
"3214",84
"5085",51
"3215",63
"3216",105
"3217",499
"3218",61
"3219",12
"3419",2
"3220",15
"3221",0
"3222",188
"3223",81
"3224",49
"3225",31
"3226",144
"3227",9
"3228",176
"3356",45
"3230",7
"3231",3
"3232",0
"3240",3
"3241",24
"3242",5
"3243",0
"3249",2
"3251",3
"3254",0
"3260",7
"3264",2
"3265",2
"3266",6
"3267",0
"3268",0
"3269",0
"3275",1
"3276",0
"3277",1
"3278",0
"3279",0
"3280",83
"3281",2
"3282",13
"3283",1
"3284",10
"3285",1
"3432",0
"3289",0
"3292",0
"3293",0
"3294",1
"3300",8
"3301",0
"3302",0
"3303",0
"3304",1
"3305",15
"3506",0
"3309",0
"3310",0
"3311",4
"3312",0
"3314",0
"3323",0
"3324",0
"3325",0
"3345",7
"3350",162
"3351",17
"3352",59
"3370",5
"3371",1
"3373",6
"3374",1
"3375",0
"3377",10
"3507",0
"3378",1
"3379",0
"3380",6
"3395",0
"3381",0
"3384",0
"3385",0
"3387",0
"3388",0
"3390",0
"3391",0
"3396",0
"3393",3
"3413",0
"3414",2
"3415",0
"3418",1
"3420",0
"3423",0
"3424",0
"3427",155
"3428",3
"3429",164
"3430",0
"3431",12
"3433",0
"3434",63
"3435",19
"3437",46
"3438",5
"3440",1
"3441",2
"3442",45
"3444",47
"3446",3
"3447",3
"3448",2
"3453",7
"3458",4
"3460",3
"3461",10
"3462",2
"3463",8
"3792",1
"3464",2
"3465",15
"3467",3
"3793",2
"3795",1
"3468",1
"3469",1
"3480",0
"3482",0
"3491",0
"3494",0
"3496",11
"3509",0
"3498",14
"3500",82
"3501",6
"3505",6
"3531",0
"3533",1
"3537",0
"3512",0
"3515",11
"3516",1
"3517",6
"3518",2
"3520",0
"3546",1
"3549",4
"3550",87
"3551",230
"3555",45
"3556",58
"3521",1
"3572",0
"3573",0
"3575",2
"3576",0
"3579",13
"3580",3
"3581",0
"3522",1
"3523",14
"3525",1
"3583",1
"3584",1
"3585",26
"3586",2
"3588",0
"3527",2
"3529",0
"3530",0
"3540",0
"3542",0
"3544",0
"3589",1
"3557",4
"3558",1
"3559",0
"3561",2
"3562",1
"3563",0
"3564",50
"3565",0
"3566",0
"3567",0
"3568",7
"3570",2
"3571",0
"3595",0
"3590",1
"3596",0
"3591",0
"3597",0
"3599",0
"3607",0
"3608",16
"3610",3
"3711",2
"3712",0
"3713",0
"3594",1
"3714",3
"3612",4
"3727",1
"3614",2
"3621",3
"3636",12
"3637",0
"3638",3
"3639",0
"3646",1
"3649",0
"3658",11
"3659",1
"3660",10
"3663",0
"3664",7
"3665",0
"3666",7
"3669",4
"3670",0
"3672",21
"3673",2
"3728",2
"3730",53
"3732",2
"3675",11
"3677",37
"3678",16
"3682",2
"3683",2
"3685",8
"3687",2
"3688",3
"3690",106
"3691",126
"3694",1
"3695",1
"3697",0
"3733",2
"3735",0
"3737",6
"3698",4
"3699",1
"3700",2
"3701",0
"3705",0
"3707",2
"3708",0
"3709",0
"3715",1
"3717",13
"3738",1
"3718",0
"3719",4
"3720",2
"3722",23
"3723",10
"3725",0
"3726",1
"3739",2
"3740",3
"3741",10
"3752",27
"3760",3
"3744",2
"3766",1
"3746",1
"3747",9
"5414",0
"3749",10
"3750",279
"3751",0
"3753",87
"3754",773
"3755",0
"3756",140
"3757",27
"3758",4
"3759",0
"3761",0
"3767",0
"3770",3
"3775",11
"3777",9
"3778",0
"3779",1
"3781",4
"3782",5
"3783",4
"3762",0
"3763",4
"3764",28
"3765",5
"3786",0
"3787",0
"3788",3
"5415",0
"3789",0
"3791",0
"3796",3
"3797",5
"3799",2
"3802",7
"3803",2
"3804",11
"3805",60
"3806",130
"3807",24
"3808",4
"3809",545
"3810",421
"3812",10
"3813",2
"3814",14
"3815",23
"3816",13
"3818",141
"3822",3
"3823",8
"3824",31
"3825",42
"3831",12
"3820",121
"3821",8
"3852",0
"3854",7
"3856",4
"3857",1
"3858",10
"3859",0
"3860",19
"3862",29
"3864",0
"3832",0
"3833",0
"3865",4
"3835",0
"3840",24
"3842",8
"3844",122
"3847",9
"3869",9
"3870",3
"3871",19
"3913",1
"3915",21
"3916",2
"3918",18
"3850",45
"3851",15
"3873",0
"3874",2
"3875",126
"3878",11
"3880",17
"3895",0
"3882",11
"3885",9
"3886",4
"3887",1
"3888",6
"3889",0
"3890",1
"3891",0
"3892",2
"3896",2
"3898",0
"3900",0
"3902",1
"3911",2
"3903",5
"3904",16
"3909",44
"3910",22
"3912",21
"3919",8
"3921",1
"3922",56
"3923",2
"3925",8
"3940",14
"3941",36
"3942",8
"3943",2
"3944",2
"3945",1
"3926",3
"3927",3
"3976",14
"3928",0
"3929",4
"3930",24
"3931",70
"3933",0
"3934",30
"3977",1134
"3978",1351
"3979",1
"3980",11
"3981",18
"3984",38
"3936",121
"4009",0
"3937",2
"3938",10
"3939",36
"3946",1
"3950",16
"3951",3
"3953",17
"3954",3
"3956",14
"3957",0
"3958",0
"3959",1
"3960",13
"3962",1
"4010",1
"3964",1
"3965",0
"3966",0
"3967",0
"3971",12
"3975",148
"3987",3
"4117",2
"3988",3
"3990",0
"4018",79
"3991",1
"3992",6
"3995",66
"3996",36
"4022",26
"4025",1
"4029",0
"4000",0
"4061",16
"4005",3
"4006",0
"4007",1
"4008",0
"4011",1
"4376",0
"4377",1
"4012",13
"4013",7
"4014",24
"4017",51
"4019",28
"4020",29
"4021",12
"4030",7
"4031",11
"4032",9
"4034",45
"4035",52
"4036",13
"5416",0
"5417",1
"4037",13
"4051",18
"4053",46
"4103",8
"5432",0
"4054",10
"5440",0
"5451",1
"4055",31
"4059",4
"4060",7
"5023",7
"4064",4
"4108",11
"4065",7
"4066",5
"5033",2
"4067",3
"4068",12
"4069",49
"4070",28
"4073",11
"4112",26
"4074",34
"4075",25
"4076",12
"4077",37
"4078",24
"4101",6
"4363",0
"4102",1
"4364",0
"4365",0
"4370",26
"4371",1
"4372",0
"4373",1
"4374",0
"4104",8
"4105",8
"4106",3
"4107",16
"4109",39
"4110",22
"4111",2
"4113",18
"4114",30
"4115",27
"4116",18
"4118",50
"4119",5
"5452",0
"4120",6
"4121",24
"4122",36
"4123",50
"4124",46
"4125",15
"4129",17
"4127",34
"4128",33
"4153",3
"4130",18
"4131",9
"4132",34
"4154",9
"4133",14
"4151",6
"4375",0
"4152",46
"4155",4
"4156",8
"4157",40
"4158",7
"4179",18
"4183",6
"4159",29
"4160",26
"4161",29
"4163",30
"4164",22
"4165",91
"4169",3
"4170",12
"4171",7
"4184",13
"4172",3
"4345",0
"4173",8
"4174",4
"4178",33
"4205",6
"4207",85
"4208",36
"4209",108
"4210",28
"4211",88
"4212",28
"4213",66
"4214",46
"4215",30
"4216",55
"4217",26
"4218",36
"4220",47
"4221",41
"4223",30
"4224",12
"4225",4
"4346",6
"4347",4
"4350",137
"4352",47
"4226",34
"4227",25
"4228",21
"4230",0
"4270",13
"4271",0
"4272",5
"4275",4
"4280",64
"4285",30
"4287",1
"4300",117
"4301",39
"4303",13
"4304",30
"4305",75
"4306",107
"4307",1
"4309",4
"4310",7
"4311",8
"4312",10
"4313",2
"4340",8
"4341",35
"4342",1
"4343",14
"4344",4
"4353",2
"4354",4
"4355",7
"4356",5
"4357",5
"4358",3
"4359",7
"4360",1
"4361",8
"4362",5
"4378",0
"4380",2
"4491",0
"4381",0
"4382",1
"4412",1
"4413",4
"4415",1
"4383",0
"4385",1
"4387",1
"4388",0
"4390",2
"4416",0
"4417",2
"4400",2
"4401",1
"4402",2
"4403",2
"4404",0
"4405",5
"4406",1
"4407",0
"4408",0
"5724",0
"4410",0
"5725",0
"5730",0
"5731",0
"5732",1
"5733",0
"4411",0
"6006",6
"4418",0
"4419",0
"4420",0
"4425",0
"4421",0
"4422",0
"4423",1
"4424",0
"4455",5
"4462",0
"4465",0
"5038",7
"4426",0
"4427",0
"4428",0
"4454",5
"4467",0
"4468",0
"4470",0
"4472",1
"4477",2
"4478",0
"4479",0
"4480",0
"4481",0
"4486",4
"4487",2
"4488",0
"4490",0
"5039",2
"4492",0
"5040",4
"4493",0
"4494",1
"4496",0
"4497",0
"4498",0
"4500",67
"4501",9
"4572",3
"4573",48
"4574",5
"4502",14
"4503",42
"4504",39
"4575",62
"4580",28
"4581",8
"4600",3
"4601",1
"4605",3
"4606",3
"4608",0
"4610",8
"4505",61
"4506",24
"4507",96
"4508",21
"4509",57
"4510",91
"4511",22
"4512",3
"4514",20
"4515",14
"4713",0
"4714",5
"4715",6
"4716",0
"4516",10
"4517",4
"4518",13
"4519",34
"4520",38
"4521",10
"4550",9
"4551",117
"4552",44
"4553",20
"4732",0
"4735",1
"4736",0
"4737",3
"4554",2
"4738",0
"4739",0
"4740",50
"4741",10
"4742",0
"4743",0
"4555",23
"4556",71
"4557",58
"4819",2
"4820",8
"4821",1
"4822",0
"4823",0
"4824",0
"4825",6
"4558",23
"4559",10
"4560",124
"4561",20
"4562",23
"4563",25
"4828",0
"4564",48
"4565",38
"4566",21
"4567",27
"4568",8
"6034",7
"4569",4
"4570",91
"4571",2
"4611",0
"4612",0
"4613",2
"5007",1
"4614",1
"4615",7
"4620",1
"4621",2
"4625",4
"4626",1
"4627",0
"4630",0
"4650",180
"4655",313
"4659",35
"4660",16
"4662",3
"4670",210
"4671",7
"4673",2
"4674",4
"4676",0
"4677",4
"4678",0
"4680",55
"4694",2
"4695",1
"4697",0
"4699",0
"4700",28
"4701",80
"4702",61
"4703",63
"4704",0
"4705",0
"4706",0
"4707",1
"4709",0
"4710",11
"4711",7
"4712",1
"4717",0
"4718",3
"4719",0
"4720",13
"4721",0
"4722",0
"4723",0
"4724",0
"4725",2
"4726",0
"4727",0
"4728",1
"4730",4
"4731",0
"4744",0
"4745",0
"4746",17
"4750",3
"4751",4
"5008",2
"4753",7
"4754",0
"4756",0
"4757",1
"4798",0
"4799",4
"4800",8
"4802",10
"4803",2
"4804",0
"4805",0
"4806",3
"4807",3
"4808",2
"4809",1
"4810",9
"4811",7
"6558",6
"4812",10
"5009",1
"4814",26
"4815",14
"4816",5
"4817",20
"4818",18
"4829",0
"4830",0
"4849",0
"4850",0
"4852",1
"4854",1
"4855",0
"4856",1
"4858",0
"4859",0
"4860",2
"4861",0
"4865",12
"5010",0
"4868",20
"4869",28
"4870",79
"4871",22
"4872",4
"4873",18
"4874",0
"4875",1
"4876",2
"4877",13
"4878",18
"4879",34
"4880",46
"4881",7
"4882",4
"4883",15
"4884",9
"4885",7
"4886",0
"4887",1
"4888",3
"4890",2
"5011",2
"4891",0
"4892",0
"4895",5
"5012",0
"5000",6
"5006",0
"6072",7
"5013",1
"5014",1
"5015",3
"5086",10
"5016",5
"5018",2
"5017",1
"5019",3
"5020",2
"5095",15
"5021",3
"5022",5
"5024",10
"5037",2
"5025",5
"5031",2
"5034",5
"5032",3
"5041",10
"5042",5
"5043",6
"5044",8
"5045",6
"5046",4
"5047",8
"5048",28
"5049",8
"5050",16
"5051",23
"5061",4
"5052",17
"5098",6
"5062",10
"5063",1
"5106",0
"5064",7
"5065",3
"5066",11
"5067",7
"5068",6
"5073",7
"5069",2
"5074",1
"5070",6
"5082",18
"5072",8
"5075",4
"5076",2
"5083",0
"5084",3
"5081",4
"5087",4
"5088",4
"5089",3
"6077",12
"5090",16
"5091",3
"5092",7
"5093",6
"5094",0
"5096",4
"5097",9
"6078",8
"5107",3
"5108",12
"5109",11
"5110",3
"5111",0
"6079",0
"5112",23
"5113",26
"5114",20
"5115",15
"5116",5
"5117",1
"5118",25
"5120",1
"5121",1
"5125",3
"5126",1
"5127",2
"5131",0
"5132",0
"5133",0
"5136",1
"5134",0
"5137",0
"5138",2
"5139",1
"5140",1
"5144",1
"5141",0
"5142",0
"5150",0
"5152",7
"5153",6
"5154",6
"5162",15
"5163",7
"5155",5
"5156",1
"5157",7
"5158",9
"5159",17
"5160",0
"5161",6
"5165",1
"5166",1
"5167",6
"5168",4
"5169",7
"5170",3
"5171",8
"5172",9
"6564",3
"6566",17
"5173",11
"6575",0
"5174",6
"5212",0
"5201",2
"5202",1
"5203",4
"5204",12
"5210",4
"5211",30
"5213",0
"5214",12
"5220",0
"5221",0
"5222",2
"5223",2
"5231",3
"5232",0
"5233",0
"5243",1
"5244",3
"5234",4
"5235",2
"5236",0
"5237",2
"5238",3
"5240",2
"5241",1
"5242",1
"5263",0
"5264",2
"5245",2
"5250",3
"5251",14
"5252",4
"5253",6
"5254",8
"5255",9
"5256",2
"5259",1
"6608",1
"5260",2
"5265",1
"6628",0
"6630",3
"6632",1
"5261",0
"5262",0
"5266",0
"5267",0
"6642",1
"6646",0
"5268",0
"5269",0
"5270",1
"6701",53
"5271",5
"6799",0
"7000",4
"7001",0
"7004",4
"7005",2
"5272",0
"5273",0
"5275",0
"5276",4
"7008",2
"7009",4
"5277",1
"5278",0
"7010",0
"7011",3
"5279",0
"5280",0
"5290",5
"5291",5
"7017",3
"5301",0
"5304",0
"7018",6
"7019",3
"7020",1
"7021",1
"7022",0
"7023",0
"5302",0
"5303",0
"7050",8
"7052",4
"7053",3
"7054",3
"5307",0
"5309",0
"5310",0
"5308",0
"5311",0
"5320",0
"5471",0
"5321",0
"5322",0
"5330",3
"5342",2
"5343",1
"5331",0
"5344",1
"5332",1
"5350",1
"5351",5
"5333",2
"5340",1
"5341",0
"5345",2
"5346",0
"5352",3
"5353",4
"5354",0
"5371",7
"5355",3
"5372",2
"5410",0
"5356",0
"5401",2
"5357",0
"5360",3
"5373",5
"5374",0
"5381",0
"5411",0
"5412",3
"5400",2
"5413",0
"5418",0
"5480",2
"5419",0
"5420",0
"5453",0
"5422",1
"5431",0
"5433",0
"5434",1
"5454",0
"5460",1
"5461",2
"5462",0
"5464",0
"5470",0
"5472",0
"5473",0
"5481",0
"5482",0
"5483",0
"5490",0
"5485",0
"5495",0
"5501",13
"5491",2
"5493",0
"5502",2
"5510",0
"5560",0
"5520",0
"5521",0
"5522",1
"5523",2
"5540",3
"5550",1
"5572",0
"5573",1
"5575",2
"5552",0
"5554",1
"5555",0
"5556",1
"5558",2
"5570",0
"5571",2
"5576",0
"5577",1
"5580",0
"5582",0
"5581",0
"5583",0
"5600",15
"5601",0
"5602",0
"5633",0
"5603",0
"5604",0
"5605",0
"5606",15
"5607",5
"5608",14
"5609",0
"5630",1
"5631",0
"5632",0
"5640",0
"5642",1
"5641",0
"5660",0
"5650",0
"5651",0
"5661",0
"5670",1
"5671",0
"5680",3
"5690",0
"5700",8
"5652",0
"5653",0
"5710",0
"5713",0
"5719",0
"5720",0
"5722",0
"5723",1
"5654",0
"5655",0
"5734",0
"5950",0
"6000",0
"6003",1
"6004",0
"6005",2
"6007",7
"6021",46
"6008",24
"6009",30
"6010",26
"6022",24
"6011",12
"6012",18
"6023",46
"6014",31
"6015",15
"6016",11
"6017",3
"6024",65
"6018",65
"6019",39
"6477",1
"6020",63
"6503",23
"6025",93
"6026",67
"6028",28
"6027",84
"6029",7
"6030",38
"6031",22
"6035",37
"6180",16
"6036",15
"6038",100
"6041",16
"6214",2
"6215",49
"6037",38
"6042",2
"6043",2
"6044",17
"6050",18
"6051",8
"6240",1
"6052",15
"6057",53
"6053",28
"6054",95
"6055",69
"6056",168
"6058",48
"6059",52
"6060",37
"6064",70
"6061",49
"6066",43
"6062",93
"6063",25
"6065",115
"6067",0
"6069",89
"6081",50
"6070",35
"6101",15
"6071",33
"6073",39
"6074",6
"6076",179
"6082",26
"6083",26
"6084",62
"6090",0
"6100",18
"6102",17
"6103",11
"6104",34
"6105",43
"6106",0
"6107",90
"6121",26
"6108",60
"6109",30
"6110",102
"6111",144
"6112",208
"6122",83
"6123",11
"6124",11
"6125",39
"6126",4
"6147",33
"6148",52
"6149",84
"6154",31
"6150",35
"6151",13
"6152",33
"6163",158
"6176",8
"6153",32
"6155",102
"6156",35
"6165",0
"6157",45
"6158",15
"6166",33
"6167",75
"6168",102
"6159",3
"6160",12
"6169",143
"6254",1
"6255",22
"6162",45
"6164",129
"6256",1
"6258",27
"6260",6
"6262",2
"6271",23
"6275",8
"6280",161
"6281",68
"6282",15
"6284",19
"6285",29
"6170",34
"6174",14
"6286",6
"6288",1
"6290",14
"6302",15
"6304",6
"6306",1
"6308",4
"6309",1
"6171",65
"6175",9
"6172",20
"6173",20
"6181",5
"6182",0
"6207",15
"6208",96
"6209",16
"6210",260
"6211",59
"6213",3
"6218",11
"6220",27
"6221",2
"6357",0
"6223",2
"6311",0
"6224",3
"6225",44
"6226",5
"6227",4
"6228",1
"6229",0
"6230",79
"6232",15
"6233",36
"6236",13
"6237",21
"6239",29
"6243",1
"6244",9
"6358",1
"6251",2
"6363",0
"6252",0
"6253",0
"6312",10
