postcode, total_installations_quantity
"2221",6
"3618",1
"3620",3
"2222",2
"2223",12
"2224",3
"2225",4
"2226",12
"2227",12
"2228",9
"2229",20
"2230",14
"2231",2
"2232",26
"2233",29
"2234",29
"2250",52
"2251",44
"2256",15
"2257",34
"2258",5
"2259",94
"2260",30
"2261",38
"2262",25
"2263",49
"2264",36
"2265",29
"2267",7
"2278",5
"2280",56
"2281",32
"2282",28
"2283",49
"2284",19
"2285",63
"2286",36
"2287",65
"2289",14
"2290",56
"2291",15
"2292",1
"2293",0
"2294",1
"2295",13
"2296",1
"2298",7
"2303",9
"2304",21
"2305",16
"2299",7
"2300",6
"6068",0
"2327",11
"2328",2
"2329",1
"2330",54
"2333",62
"2334",15
"2335",26
"2336",5
"2337",13
"2338",4
"2339",1
"2340",74
"2341",2
"2342",0
"2343",10
"2353",4
"2354",3
"2355",0
"2356",0
"2357",13
"2358",4
"2359",1
"2360",20
"2361",1
"2365",3
"2369",0
"2370",3
"2371",2
"2372",7
"2379",0
"2399",1
"2411",0
"2415",0
"2420",14
"2421",11
"2422",2
"2423",13
"2424",1
"2425",7
"2426",1
"2427",29
"2428",58
"2429",29
"2488",15
"2489",46
"2490",1
"2500",13
"2502",6
"2505",3
"2506",10
"2508",11
"2515",16
"2516",4
"2517",15
"2518",5
"2519",4
"2525",11
"2526",8
"2527",13
"2528",14
"2529",13
"2541",38
"2545",1
"2546",27
"2548",9
"2549",6
"2558",5
"2559",0
"2560",47
"2563",1
"3025",28
"2564",4
"2565",19
"2566",19
"2567",18
"3036",5
"2568",5
"2569",7
"2570",39
"2571",52
"2572",6
"2573",7
"2574",3
"2575",16
"2576",8
"2577",8
"2578",2
"2579",5
"2580",9
"2581",6
"2582",18
"2583",1
"2584",0
"2585",1
"2586",1
"2587",2
"2588",0
"2590",3
"2594",5
"2600",5
"2601",0
"2602",22
"2603",3
"2604",5
"5035",1
"2605",12
"3038",13
"2606",5
"6032",1
"2607",15
"2609",0
"2611",91
"2809",0
"2810",4
"2817",0
"2818",3
"2820",4
"2821",5
"2612",12
"2823",0
"2824",7
"2825",3
"2827",1
"2828",1
"2829",1
"2830",94
"2831",6
"2832",0
"2833",0
"2834",1
"2614",18
"2615",41
"2617",23
"2618",4
"2865",2
"2866",6
"2867",0
"2868",3
"2869",1
"2870",12
"2871",8
"2873",6
"2874",0
"2875",2
"2876",1
"2877",7
"2619",7
"2620",53
"2621",19
"2622",7
"2623",0
"2625",1
"2626",0
"2641",2
"2642",11
"2643",3
"2644",5
"2645",0
"2646",10
"2647",6
"2648",1
"2650",36
"2651",0
"2652",8
"2653",5
"2879",1
"2880",13
"2898",1
"2900",2
"2902",21
"3054",4
"2655",3
"2656",3
"2658",2
"2659",2
"2660",2
"2661",0
"2681",1
"2700",8
"3002",1
"2701",6
"2702",1
"2703",0
"2705",2
"2706",2
"2774",13
"2707",1
"2710",7
"2711",1
"2712",1
"2713",1
"2714",10
"2715",1
"2716",2
"2775",4
"2717",1
"2720",7
"2721",0
"2748",3
"2749",9
"2750",31
"2752",7
"2753",17
"2754",6
"2756",30
"2757",1
"2758",14
"2759",12
"2760",18
"2761",12
"2762",2
"2763",11
"2765",13
"2766",8
"2767",23
"2783",1
"2768",5
"2769",4
"2770",25
"2773",6
"2776",5
"2777",20
"2778",6
"2779",2
"2780",6
"2784",1
"2785",1
"2786",3
"2782",5
"2787",7
"2790",5
"2791",0
"2792",1
"2793",3
"2794",8
"2835",6
"2836",2
"2839",1
"2840",3
"2842",5
"2843",5
"2844",0
"2845",0
"2846",0
"2847",0
"2848",0
"2849",3
"2850",21
"2852",6
"2864",1
"2878",0
"2903",7
"3003",2
"2904",17
"2905",22
"2906",8
"2911",19
"2912",1
"2913",15
"2914",36
"3000",1
"3066",6
"3004",0
"3006",0
"3011",30
"3013",24
"3012",105
"3016",7
"3015",37
"3018",29
"3019",11
"3022",4
"3201",36
"3020",102
"3021",44
"3023",83
"3024",158
"3026",0
"3027",199
"3037",149
"3028",19
"3029",882
"3030",800
"3202",1
"3031",21
"3233",5
"3234",0
"3032",132
"3033",44
"3034",25
"3039",21
"3040",36
"3235",1
"3236",0
"3237",0
"3238",1
"3041",35
"3042",42
"3239",0
"3622",1
"3043",11
"3250",44
"3623",1
"3624",1
"3629",24
"3630",102
"3631",36
"3044",58
"3045",0
"3270",0
"3271",0
"3272",2
"3273",0
"3274",0
"3046",123
"3633",0
"3634",3
"3635",0
"3047",38
"3048",3
"3049",32
"3087",1
"3088",24
"3051",7
"3052",0
"3053",1
"3055",16
"3056",41
"3163",32
"3057",19
"3107",11
"3058",115
"3059",187
"3060",17
"3108",18
"3109",31
"3111",20
"3113",3
"3061",1
"3136",91
"3167",7
"3062",0
"3063",0
"3064",550
"3065",9
"3067",2
"3068",18
"3450",16
"3070",92
"3451",9
"3640",1
"3641",5
"3644",8
"3071",48
"3072",57
"3073",107
"3181",8
"3074",37
"3075",108
"3076",203
"3078",19
"3079",22
"3472",4
"3475",1
"3081",44
"3082",7
"3083",84
"3084",24
"3477",1
"3478",2
"3085",15
"3286",3
"3287",0
"3089",16
"3090",8
"3091",2
"3093",9
"3094",12
"3095",11
"3315",4
"3318",0
"3096",0
"3097",2
"3099",7
"3101",12
"3102",10
"3103",28
"3104",24
"3105",17
"3106",18
"3319",0
"3321",9
"3322",0
"3114",4
"3115",2
"3116",46
"3121",33
"3122",8
"3137",12
"3138",24
"3139",11
"3123",14
"6033",2
"3124",22
"3125",30
"3140",19
"3126",11
"3328",11
"3329",1
"3330",0
"3331",60
"3127",13
"3141",3
"3332",7
"3333",2
"3334",1
"3128",43
"3149",84
"3150",119
"3335",282
"3337",182
"3338",314
"3129",23
"3130",55
"3131",33
"3132",16
"3133",23
"3134",33
"3135",54
"3142",4
"3143",2
"3340",152
"3341",5
"3342",23
"3144",7
"3151",10
"3152",58
"3153",17
"3145",27
"3146",25
"3147",44
"3148",14
"3154",0
"3155",13
"3156",19
"3161",10
"3158",1
"3162",39
"3159",1
"3355",9
"3160",0
"3165",110
"3166",36
"3168",90
"3169",13
"3170",48
"3171",15
"3172",3
"3173",273
"3183",2
"3174",16
"3175",53
"3177",30
"3178",41
"3179",3
"3180",9
"3357",7
"3182",16
"3360",4
"3361",0
"3363",7
"3364",3
"3184",7
"3185",3
"3186",17
"3187",13
"3392",1
"3188",21
"3189",3
"3190",19
"3192",87
"3191",4
"3193",39
"3483",1
"3194",14
"3197",7
"3195",33
"3196",24
"3200",2
"3198",19
"3485",0
"3199",38
"3204",76
"3205",5
"3206",9
"3412",0
"3207",9
"3488",0
"3490",4
"3211",1
"3212",92
"3213",10
"4482",0
"3214",121
"5085",50
"3215",131
"3216",180
"3217",334
"3218",17
"3219",37
"3419",3
"3220",67
"3221",0
"3222",122
"3223",47
"3224",148
"3225",12
"3226",114
"3227",39
"3228",100
"3356",116
"3230",9
"3231",5
"3232",1
"3240",4
"3241",3
"3242",4
"3243",0
"3249",6
"3251",1
"3254",1
"3260",11
"3264",0
"3265",5
"3266",2
"3267",0
"3268",7
"3269",2
"3275",2
"3276",1
"3277",1
"3278",1
"3279",0
"3280",71
"3281",4
"3282",4
"3283",1
"3284",3
"3285",2
"3432",0
"3289",1
"3292",1
"3293",0
"3294",2
"3300",10
"3301",7
"3302",0
"3303",0
"3304",1
"3305",29
"3506",0
"3309",0
"3310",2
"3311",3
"3312",1
"3314",4
"3323",0
"3324",0
"3325",0
"3345",4
"3350",189
"3351",15
"3352",38
"3370",0
"3371",1
"3373",6
"3374",1
"3375",0
"3377",14
"3507",0
"3378",0
"3379",1
"3380",16
"3395",1
"3381",2
"3384",0
"3385",0
"3387",0
"3388",0
"3390",1
"3391",1
"3396",0
"3393",1
"3413",0
"3414",2
"3415",0
"3418",3
"3420",1
"3423",0
"3424",1
"3427",39
"3428",0
"3429",144
"3430",0
"3431",25
"3433",0
"3434",9
"3435",16
"3437",120
"3438",4
"3440",4
"3441",2
"3442",25
"3444",34
"3446",4
"3447",1
"3448",2
"3453",9
"3458",10
"3460",6
"3461",10
"3462",5
"3463",8
"3792",4
"3464",2
"3465",8
"3467",5
"3793",1
"3795",2
"3468",0
"3469",1
"3480",2
"3482",0
"3491",0
"3494",0
"3496",24
"3509",0
"3498",15
"3500",164
"3501",6
"3505",15
"3531",0
"3533",0
"3537",0
"3512",2
"3515",25
"3516",3
"3517",7
"3518",3
"3520",0
"3546",0
"3549",1
"3550",64
"3551",292
"3555",56
"3556",61
"3521",0
"3572",0
"3573",2
"3575",2
"3576",0
"3579",3
"3580",3
"3581",1
"3522",0
"3523",11
"3525",6
"3583",0
"3584",2
"3585",32
"3586",1
"3588",0
"3527",1
"3529",0
"3530",0
"3540",2
"3542",1
"3544",2
"3589",0
"3557",4
"3558",2
"3559",1
"3561",8
"3562",0
"3563",1
"3564",40
"3565",0
"3566",0
"3567",0
"3568",7
"3570",1
"3571",0
"3595",1
"3590",1
"3596",0
"3591",1
"3597",0
"3599",0
"3607",1
"3608",11
"3610",3
"3711",1
"3712",2
"3713",9
"3594",2
"3714",10
"3612",4
"3727",2
"3614",4
"3621",4
"3636",9
"3637",2
"3638",10
"3639",0
"3646",3
"3649",3
"3658",19
"3659",2
"3660",9
"3663",0
"3664",4
"3665",2
"3666",15
"3669",5
"3670",1
"3672",7
"3673",6
"3728",3
"3730",40
"3732",2
"3675",7
"3677",34
"3678",20
"3682",2
"3683",9
"3685",5
"3687",4
"3688",7
"3690",94
"3691",93
"3694",0
"3695",1
"3697",1
"3733",1
"3735",0
"3737",12
"3698",4
"3699",3
"3700",3
"3701",5
"3705",2
"3707",4
"3708",0
"3709",0
"3715",1
"3717",8
"3738",0
"3718",0
"3719",1
"3720",1
"3722",16
"3723",4
"3725",2
"3726",0
"3739",1
"3740",0
"3741",9
"3752",90
"3760",0
"3744",3
"3766",1
"3746",1
"3747",12
"5414",0
"3749",8
"3750",262
"3751",0
"3753",49
"3754",861
"3755",0
"3756",146
"3757",44
"3758",11
"3759",0
"3761",0
"3767",2
"3770",3
"3775",18
"3777",7
"3778",0
"3779",2
"3781",5
"3782",7
"3783",6
"3762",0
"3763",3
"3764",44
"3765",4
"3786",0
"3787",1
"3788",0
"5415",0
"3789",0
"3791",0
"3796",6
"3797",8
"3799",2
"3802",7
"3803",4
"3804",20
"3805",103
"3806",168
"3807",30
"3808",5
"3809",263
"3810",403
"3812",1
"3813",0
"3814",8
"3815",9
"3816",12
"3818",89
"3822",3
"3823",8
"3824",8
"3825",38
"3831",9
"3820",85
"3821",10
"3852",0
"3854",4
"3856",6
"3857",2
"3858",15
"3859",2
"3860",17
"3862",10
"3864",3
"3832",0
"3833",1
"3865",5
"3835",2
"3840",35
"3842",5
"3844",73
"3847",10
"3869",10
"3870",4
"3871",25
"3913",10
"3915",14
"3916",4
"3918",5
"3850",29
"3851",24
"3873",1
"3874",4
"3875",140
"3878",16
"3880",29
"3895",0
"3882",8
"3885",15
"3886",3
"3887",3
"3888",27
"3889",0
"3890",1
"3891",1
"3892",18
"3896",0
"3898",0
"3900",0
"3902",2
"3911",3
"3903",3
"3904",20
"3909",55
"3910",42
"3912",60
"3919",3
"3921",0
"3922",33
"3923",1
"3925",10
"3940",5
"3941",23
"3942",8
"3943",5
"3944",1
"3945",1
"3926",12
"3927",2
"3976",21
"3928",1
"3929",5
"3930",17
"3931",92
"3933",2
"3934",30
"3977",1064
"3978",504
"3979",0
"3980",7
"3981",28
"3984",19
"3936",117
"4009",0
"3937",4
"3938",6
"3939",35
"3946",0
"3950",13
"3951",8
"3953",36
"3954",1
"3956",10
"3957",1
"3958",0
"3959",3
"3960",17
"3962",3
"4010",0
"3964",2
"3965",2
"3966",2
"3967",1
"3971",18
"3975",120
"3987",4
"4117",4
"3988",2
"3990",0
"4018",24
"3991",1
"3992",4
"3995",38
"3996",43
"4022",45
"4025",0
"4029",0
"4000",1
"4061",37
"4005",5
"4006",1
"4007",4
"4008",3
"4011",7
"4376",1
"4377",0
"4012",24
"4013",3
"4014",41
"4017",67
"4019",37
"4020",45
"4021",30
"4030",11
"4031",20
"4032",16
"4034",56
"4035",56
"4036",15
"5416",0
"5417",1
"4037",10
"4051",28
"4053",60
"4103",15
"5432",0
"4054",22
"5440",0
"5451",0
"4055",60
"4059",7
"4060",12
"5023",7
"4064",8
"4108",16
"4065",12
"4066",10
"5033",5
"4067",7
"4068",21
"4069",73
"4070",51
"4073",19
"4112",25
"4074",44
"4075",42
"4076",9
"4077",40
"4078",53
"4101",17
"4363",2
"4102",4
"4364",1
"4365",0
"4370",32
"4371",1
"4372",0
"4373",1
"4374",1
"4104",8
"4105",23
"4106",1
"4107",13
"4109",50
"4110",16
"4111",1
"4113",55
"4114",43
"4115",39
"4116",37
"4118",72
"4119",19
"5452",0
"4120",4
"4121",48
"4122",77
"4123",103
"4124",73
"4125",22
"4129",18
"4127",50
"4128",48
"4153",10
"4130",31
"4131",17
"4132",53
"4154",18
"4133",49
"4151",9
"4375",0
"4152",58
"4155",2
"4156",5
"4157",47
"4158",12
"4179",46
"4183",1
"4159",42
"4160",60
"4161",35
"4163",27
"4164",83
"4165",138
"4169",8
"4170",29
"4171",13
"4184",23
"4172",10
"4345",0
"4173",13
"4174",8
"4178",44
"4205",16
"4207",181
"4208",65
"4209",128
"4210",45
"4211",108
"4212",64
"4213",65
"4214",59
"4215",31
"4216",66
"4217",37
"4218",48
"4220",49
"4221",67
"4223",38
"4224",9
"4225",10
"4346",6
"4347",4
"4350",156
"4352",95
"4226",39
"4227",42
"4228",11
"4230",0
"4270",20
"4271",3
"4272",20
"4275",3
"4280",60
"4285",66
"4287",0
"4300",149
"4301",72
"4303",5
"4304",40
"4305",183
"4306",129
"4307",4
"4309",6
"4310",9
"4311",29
"4312",5
"4313",4
"4340",20
"4341",36
"4342",8
"4343",25
"4344",17
"4353",2
"4354",4
"4355",9
"4356",6
"4357",4
"4358",8
"4359",6
"4360",0
"4361",3
"4362",4
"4378",0
"4380",8
"4491",0
"4381",1
"4382",1
"4412",0
"4413",23
"4415",37
"4383",0
"4385",3
"4387",3
"4388",0
"4390",5
"4416",0
"4417",0
"4400",8
"4401",7
"4402",0
"4403",1
"4404",2
"4405",6
"4406",0
"4407",0
"4408",1
"5724",0
"4410",1
"5725",0
"5730",0
"5731",0
"5732",0
"5733",0
"4411",1
"6006",16
"4418",0
"4419",0
"4420",1
"4425",0
"4421",5
"4422",0
"4423",0
"4424",0
"4455",4
"4462",0
"4465",0
"5038",3
"4426",0
"4427",0
"4428",17
"4454",2
"4467",0
"4468",0
"4470",2
"4472",1
"4477",0
"4478",0
"4479",0
"4480",0
"4481",4
"4486",0
"4487",0
"4488",1
"4490",1
"5039",5
"4492",1
"5040",3
"4493",0
"4494",0
"4496",0
"4497",0
"4498",0
"4500",101
"4501",7
"4572",9
"4573",66
"4574",1
"4502",29
"4503",95
"4504",49
"4575",72
"4580",22
"4581",4
"4600",1
"4601",1
"4605",2
"4606",4
"4608",2
"4610",10
"4505",75
"4506",65
"4507",68
"4508",43
"4509",116
"4510",149
"4511",26
"4512",15
"4514",24
"4515",7
"4713",0
"4714",16
"4715",12
"4716",6
"4516",19
"4517",2
"4518",15
"4519",22
"4520",48
"4521",11
"4550",15
"4551",143
"4552",45
"4553",19
"4732",0
"4735",1
"4736",2
"4737",6
"4554",9
"4738",0
"4739",0
"4740",60
"4741",5
"4742",2
"4743",0
"4555",14
"4556",127
"4557",58
"4819",4
"4820",14
"4821",0
"4822",0
"4823",0
"4824",2
"4825",11
"4558",21
"4559",20
"4560",82
"4561",28
"4562",23
"4563",36
"4828",0
"4564",26
"4565",37
"4566",27
"4567",22
"4568",13
"6034",27
"4569",6
"4570",89
"4571",1
"4611",0
"4612",2
"4613",1
"5007",0
"4614",1
"4615",7
"4620",1
"4621",5
"4625",3
"4626",2
"4627",3
"4630",3
"4650",122
"4655",323
"4659",38
"4660",24
"4662",3
"4670",245
"4671",16
"4673",3
"4674",5
"4676",1
"4677",12
"4678",1
"4680",104
"4694",1
"4695",4
"4697",2
"4699",1
"4700",52
"4701",152
"4702",97
"4703",93
"4704",0
"4705",0
"4706",0
"4707",0
"4709",0
"4710",6
"4711",11
"4712",1
"4717",1
"4718",3
"4719",1
"4720",6
"4721",0
"4722",0
"4723",0
"4724",1
"4725",2
"4726",1
"4727",0
"4728",0
"4730",4
"4731",0
"4744",0
"4745",2
"4746",37
"4750",3
"4751",4
"5008",4
"4753",2
"4754",5
"4756",2
"4757",1
"4798",0
"4799",1
"4800",12
"4802",4
"4803",0
"4804",0
"4805",2
"4806",4
"4807",10
"4808",1
"4809",0
"4810",17
"4811",21
"6558",7
"4812",6
"5009",0
"4814",55
"4815",30
"4816",11
"4817",39
"4818",46
"4829",4
"4830",2
"4849",2
"4850",4
"4852",5
"4854",4
"4855",1
"4856",1
"4858",2
"4859",0
"4860",2
"4861",0
"4865",13
"5010",1
"4868",24
"4869",18
"4870",73
"4871",22
"4872",2
"4873",11
"4874",6
"4875",10
"4876",1
"4877",9
"4878",22
"4879",31
"4880",48
"4881",17
"4882",10
"4883",20
"4884",8
"4885",9
"4886",0
"4887",8
"4888",3
"4890",14
"5011",1
"4891",1
"4892",0
"4895",5
"5012",12
"5000",2
"5006",1
"6072",12
"5013",3
"5014",3
"5015",1
"5086",21
"5016",1
"5018",2
"5017",2
"5019",10
"5020",1
"5095",63
"5021",8
"5022",10
"5024",10
"5037",2
"5025",2
"5031",5
"5034",5
"5032",7
"5041",2
"5042",9
"5043",9
"5044",1
"5045",8
"5046",3
"5047",2
"5048",20
"5049",10
"5050",11
"5051",17
"5061",3
"5052",9
"5098",6
"5062",4
"5063",1
"5106",1
"5064",1
"5065",6
"5066",5
"5067",2
"5068",7
"5073",10
"5069",3
"5074",3
"5070",10
"5082",4
"5072",5
"5075",2
"5076",4
"5083",1
"5084",2
"5081",5
"5087",7
"5088",1
"5089",2
"6077",12
"5090",10
"5091",6
"5092",3
"5093",6
"5094",1
"5096",4
"5097",3
"6078",8
"5107",32
"5108",16
"5109",13
"5110",3
"5111",0
"6079",0
"5112",21
"5113",18
"5114",61
"5115",20
"5116",5
"5117",3
"5118",31
"5120",2
"5121",3
"5125",2
"5126",2
"5127",1
"5131",2
"5132",3
"5133",2
"5136",0
"5134",1
"5137",4
"5138",0
"5139",1
"5140",1
"5144",0
"5141",0
"5142",1
"5150",0
"5152",6
"5153",6
"5154",2
"5162",19
"5163",10
"5155",13
"5156",2
"5157",13
"5158",9
"5159",16
"5160",0
"5161",5
"5165",6
"5166",2
"5167",4
"5168",1
"5169",12
"5170",2
"5171",8
"5172",6
"6564",1
"6566",16
"5173",15
"6575",1
"5174",4
"5212",2
"5201",4
"5202",0
"5203",4
"5204",12
"5210",1
"5211",26
"5213",1
"5214",16
"5220",0
"5221",0
"5222",1
"5223",6
"5231",3
"5232",0
"5233",4
"5243",0
"5244",5
"5234",4
"5235",1
"5236",0
"5237",0
"5238",7
"5240",1
"5241",1
"5242",1
"5263",2
"5264",0
"5245",3
"5250",5
"5251",18
"5252",4
"5253",9
"5254",4
"5255",16
"5256",9
"5259",1
"6608",3
"5260",3
"5265",0
"6628",0
"6630",3
"6632",0
"5261",1
"5262",1
"5266",0
"5267",0
"6642",1
"6646",0
"5268",0
"5269",0
"5270",0
"6701",60
"5271",3
"6799",0
"7000",3
"7001",1
"7004",8
"7005",7
"5272",1
"5273",0
"5275",2
"5276",5
"7008",86
"7009",7
"5277",2
"5278",1
"7010",13
"7011",11
"5279",0
"5280",3
"5290",5
"5291",7
"7017",10
"5301",0
"5304",1
"7018",20
"7019",3
"7020",0
"7021",0
"7022",1
"7023",0
"5302",0
"5303",0
"7050",22
"7052",2
"7053",7
"7054",13
"5307",0
"5309",0
"5310",0
"5308",0
"5311",0
"5320",0
"5471",0
"5321",0
"5322",3
"5330",2
"5342",0
"5343",1
"5331",0
"5344",2
"5332",0
"5350",2
"5351",16
"5333",7
"5340",3
"5341",11
"5345",0
"5346",0
"5352",4
"5353",6
"5354",1
"5371",2
"5355",5
"5372",5
"5410",2
"5356",2
"5401",1
"5357",0
"5360",6
"5373",6
"5374",2
"5381",0
"5411",0
"5412",1
"5400",1
"5413",2
"5418",0
"5480",0
"5419",0
"5420",0
"5453",1
"5422",0
"5431",1
"5433",2
"5434",0
"5454",0
"5460",0
"5461",3
"5462",3
"5464",0
"5470",0
"5472",0
"5473",0
"5481",2
"5482",2
"5483",1
"5490",1
"5485",0
"5495",0
"5501",14
"5491",0
"5493",0
"5502",0
"5510",1
"5560",1
"5520",0
"5521",0
"5522",1
"5523",3
"5540",3
"5550",2
"5572",0
"5573",7
"5575",5
"5552",0
"5554",4
"5555",0
"5556",7
"5558",5
"5570",0
"5571",2
"5576",0
"5577",1
"5580",0
"5582",0
"5581",0
"5583",1
"5600",39
"5601",2
"5602",4
"5633",0
"5603",1
"5604",0
"5605",2
"5606",8
"5607",5
"5608",11
"5609",0
"5630",0
"5631",1
"5632",2
"5640",1
"5642",0
"5641",0
"5660",0
"5650",1
"5651",0
"5661",0
"5670",0
"5671",0
"5680",6
"5690",11
"5700",33
"5652",0
"5653",0
"5710",4
"5713",0
"5719",0
"5720",0
"5722",0
"5723",0
"5654",2
"5655",0
"5734",0
"5950",0
"6000",2
"6003",1
"6004",2
"6005",2
"6007",9
"6021",51
"6008",14
"6009",23
"6010",22
"6022",26
"6011",22
"6012",11
"6023",52
"6014",32
"6015",19
"6016",11
"6017",6
"6024",63
"6018",80
"6019",40
"6477",0
"6020",64
"6503",18
"6025",109
"6026",72
"6028",41
"6027",111
"6029",12
"6030",77
"6031",90
"6035",68
"6180",29
"6036",25
"6038",126
"6041",21
"6214",7
"6215",55
"6037",40
"6042",1
"6043",2
"6044",10
"6050",22
"6051",16
"6240",0
"6052",21
"6057",79
"6053",40
"6054",62
"6055",163
"6056",178
"6058",43
"6059",58
"6060",22
"6064",55
"6061",46
"6066",33
"6062",114
"6063",31
"6065",169
"6067",0
"6069",179
"6081",43
"6070",41
"6101",27
"6071",30
"6073",32
"6074",12
"6076",190
"6082",40
"6083",31
"6084",90
"6090",0
"6100",20
"6102",19
"6103",8
"6104",35
"6105",48
"6106",1
"6107",140
"6121",17
"6108",53
"6109",52
"6110",133
"6111",126
"6112",357
"6122",159
"6123",9
"6124",9
"6125",33
"6126",3
"6147",44
"6148",59
"6149",73
"6154",24
"6150",22
"6151",14
"6152",46
"6163",211
"6176",5
"6153",35
"6155",131
"6156",45
"6165",1
"6157",32
"6158",24
"6166",43
"6167",110
"6168",94
"6159",2
"6160",21
"6169",148
"6254",1
"6255",32
"6162",50
"6164",166
"6256",1
"6258",34
"6260",12
"6262",8
"6271",33
"6275",4
"6280",160
"6281",56
"6282",11
"6284",8
"6285",56
"6170",74
"6174",28
"6286",4
"6288",3
"6290",11
"6302",21
"6304",10
"6306",0
"6308",10
"6309",0
"6171",189
"6175",20
"6172",25
"6173",19
"6181",4
"6182",0
"6207",13
"6208",135
"6209",11
"6210",311
"6211",52
"6213",5
"6218",3
"6220",22
"6221",1
"6357",0
"6223",0
"6311",2
"6224",2
"6225",36
"6226",7
"6227",3
"6228",1
"6229",0
"6230",67
"6232",18
"6233",70
"6236",12
"6237",17
"6239",42
"6243",0
"6244",5
"6358",1
"6251",2
"6363",3
"6252",0
"6253",2
"6312",11
