postcode, total_installations_quantity
"0800",3
"0810",171
"0812",135
"0820",98
"0822",27
"0845",4
"2795",28
"2797",1
"0828",8
"0829",0
"0830",280
"0832",59
"2798",3
"2799",1
"2800",37
"2803",0
"2804",7
"2805",1
"2806",2
"0834",0
"0835",34
"0836",54
"0853",0
"0854",10
"2807",0
"0837",5
"0846",5
"0838",3
"0839",0
"0840",7
"0841",3
"0847",0
"2808",1
"0850",31
"0852",13
"0860",8
"0862",2
"0870",203
"0872",5
"0880",18
"0885",0
"0886",0
"2000",0
"2007",0
"2008",2
"2017",4
"2009",0
"2010",1
"2011",0
"3400",17
"3401",3
"2015",2
"2016",0
"3407",1
"3409",0
"2018",2
"2022",2
"2019",1
"2020",1
"2021",6
"2306",0
"2307",7
"2023",1
"2032",3
"2024",2
"2297",0
"2025",3
"2026",11
"2027",1
"2192",2
"2028",0
"2193",7
"2029",0
"2030",4
"2031",3
"2033",0
"2038",4
"2034",3
"2035",13
"2036",11
"2037",10
"2048",0
"2039",3
"2122",13
"2123",0
"2125",11
"2302",0
"2040",13
"2041",8
"2042",5
"2043",2
"5151",2
"2044",2
"2045",0
"2046",4
"2047",2
"2049",2
"2050",0
"2060",0
"2061",0
"2062",1
"2063",6
"2064",1
"2065",3
"2066",5
"2067",2
"2068",8
"2069",7
"2070",5
"2071",5
"2072",3
"2073",10
"2074",22
"2075",9
"2076",8
"2077",24
"2079",10
"2080",4
"2081",16
"2082",6
"2083",3
"2084",5
"2085",3
"2086",2
"2087",8
"2088",11
"2089",1
"2090",0
"2092",3
"2093",13
"2094",2
"2095",2
"2096",4
"2097",5
"2099",7
"2100",11
"2101",8
"2102",7
"2103",7
"2104",4
"2105",1
"2106",2
"2107",6
"2108",1
"2110",5
"2111",9
"2112",10
"2113",8
"2114",5
"2115",4
"2139",0
"2116",0
"2117",5
"2118",10
"2143",4
"2144",3
"2145",23
"2146",5
"2147",17
"2119",8
"2120",13
"2121",10
"2126",4
"2127",30
"2148",16
"2128",0
"2130",1
"2157",4
"2158",4
"2159",13
"2131",1
"2171",8
"2172",2
"2173",2
"2174",1
"2132",3
"2308",0
"2311",4
"2312",7
"2133",0
"2177",4
"2178",4
"2179",3
"2315",40
"2134",2
"2191",0
"2316",21
"2317",6
"2318",34
"2319",15
"2320",35
"2321",29
"2322",25
"2135",5
"2323",19
"2324",35
"2325",54
"2136",0
"2137",2
"2138",2
"2326",11
"5164",0
"2140",1
"2344",0
"2345",2
"2346",4
"2347",2
"2350",16
"2352",2
"2141",3
"2142",10
"2380",5
"2381",1
"2382",0
"2386",0
"2387",0
"2388",2
"2390",5
"2395",0
"2396",0
"2397",0
"2398",0
"2150",0
"2151",4
"2152",5
"2153",20
"2154",12
"2155",9
"2156",10
"2160",6
"2161",6
"2400",5
"2401",0
"2402",0
"2403",1
"2404",4
"2405",0
"2406",1
"2408",1
"2409",0
"2410",0
"2162",4
"2430",89
"2431",16
"2439",11
"2440",57
"2441",22
"2443",19
"2444",125
"2445",31
"2446",61
"2447",26
"2448",24
"2449",10
"2450",134
"2452",47
"2453",11
"2454",41
"2455",4
"2456",47
"2460",73
"2462",15
"2163",2
"2164",7
"2165",9
"2166",14
"2463",43
"2464",40
"2465",0
"2466",13
"2469",16
"2470",72
"2471",8
"2472",8
"2473",7
"2474",17
"2475",0
"2476",0
"2477",45
"2478",93
"2479",24
"2167",4
"2168",4
"2170",22
"2175",1
"2480",149
"2481",54
"2482",39
"2483",47
"2484",46
"2485",22
"2486",42
"2487",34
"2176",18
"2530",28
"2533",24
"2534",15
"2535",23
"2536",21
"2537",21
"2538",8
"2539",26
"2190",5
"2540",108
"2194",4
"2550",27
"2551",3
"2555",0
"2556",0
"2557",5
"2195",0
"2196",2
"2198",3
"2627",5
"2628",0
"2629",0
"2630",3
"2631",0
"2632",4
"2633",0
"2640",14
"2197",2
"2203",3
"2663",0
"2665",0
"2199",7
"2200",12
"2666",5
"2668",1
"2669",0
"2671",1
"2672",1
"2675",2
"2680",5
"2204",2
"2214",3
"2722",5
"2725",0
"2726",0
"2727",0
"2729",3
"2205",1
"2206",6
"2207",5
"2730",1
"2731",2
"2732",2
"2733",0
"2734",0
"2735",0
"2736",0
"2737",0
"2738",7
"2739",5
"2745",6
"2747",7
"2208",4
"3008",1
"2209",4
"2210",11
"2211",5
"2212",2
"5306",0
"2213",7
"3616",7
"2216",6
"2217",5
"3617",0
"2218",3
"2219",2
"2220",2
"2221",2
"3618",0
"3620",6
"2222",2
"2223",16
"2224",9
"2225",11
"2226",20
"2227",10
"2228",5
"2229",25
"2230",10
"2231",6
"2232",26
"2233",17
"2234",22
"2250",56
"2251",38
"2256",23
"2257",23
"2258",9
"2259",63
"2260",18
"2261",36
"2262",19
"2263",13
"2264",28
"2265",33
"2267",4
"2278",2
"2280",24
"2281",27
"2282",11
"2283",29
"2284",17
"2285",18
"2286",12
"2287",27
"2289",10
"2290",40
"2291",4
"2292",0
"2293",1
"2294",1
"2295",4
"2296",0
"2298",4
"2303",2
"2304",6
"2305",5
"2299",4
"2300",6
"6068",1
"2327",11
"2328",2
"2329",2
"2330",42
"2333",22
"2334",7
"2335",33
"2336",5
"2337",17
"2338",1
"2339",1
"2340",23
"2341",0
"2342",1
"2343",1
"2353",0
"2354",2
"2355",1
"2356",0
"2357",1
"2358",1
"2359",0
"2360",14
"2361",3
"2365",4
"2369",1
"2370",5
"2371",0
"2372",9
"2379",1
"2399",0
"2411",0
"2415",1
"2420",11
"2421",3
"2422",9
"2423",5
"2424",2
"2425",7
"2426",1
"2427",7
"2428",35
"2429",42
"2488",10
"2489",39
"2490",4
"2500",17
"2502",4
"2505",1
"2506",5
"2508",18
"2515",14
"2516",7
"2517",9
"2518",5
"2519",12
"2525",8
"2526",13
"2527",11
"2528",20
"2529",14
"2541",22
"2545",3
"2546",30
"2548",8
"2549",2
"2558",4
"2559",0
"2560",76
"2563",2
"3025",0
"2564",35
"2565",12
"2566",25
"2567",5
"3036",1
"2568",23
"2569",3
"2570",34
"2571",14
"2572",1
"2573",3
"2574",4
"2575",13
"2576",0
"2577",13
"2578",6
"2579",8
"2580",5
"2581",1
"2582",21
"2583",0
"2584",1
"2585",0
"2586",1
"2587",2
"2588",0
"2590",0
"2594",5
"2600",1
"2601",0
"2602",24
"2603",8
"2604",3
"5035",3
"2605",10
"3038",9
"2606",4
"6032",3
"2607",7
"2609",1
"2611",20
"2809",0
"2810",1
"2817",0
"2818",0
"2820",3
"2821",3
"2612",8
"2823",1
"2824",0
"2825",1
"2827",2
"2828",0
"2829",1
"2830",30
"2831",5
"2832",0
"2833",0
"2834",0
"2614",24
"2615",27
"2617",17
"2618",2
"2865",1
"2866",5
"2867",0
"2868",0
"2869",3
"2870",2
"2871",2
"2873",1
"2874",1
"2875",1
"2876",0
"2877",2
"2619",4
"2620",39
"2621",14
"2622",4
"2623",0
"2625",0
"2626",0
"2641",3
"2642",4
"2643",0
"2644",0
"2645",0
"2646",6
"2647",2
"2648",8
"2650",31
"2651",0
"2652",4
"2653",0
"2879",0
"2880",4
"2898",5
"2900",0
"2902",8
"3054",1
"2655",3
"2656",0
"2658",0
"2659",2
"2660",1
"2661",0
"2681",0
"2700",1
"3002",0
"2701",0
"2702",1
"2703",0
"2705",1
"2706",0
"2774",5
"2707",1
"2710",6
"2711",4
"2712",1
"2713",3
"2714",2
"2715",0
"2716",3
"2775",1
"2717",1
"2720",4
"2721",0
"2748",1
"2749",7
"2750",21
"2752",5
"2753",9
"2754",2
