postcode, total_installations_quantity
"3008",1
"3025",0
"3036",1
"3038",9
"3054",1
"3002",0
"3003",1
"3000",0
"3066",1
"3004",0
"3006",0
"3011",1
"3013",7
"3012",12
"3016",2
"3015",40
"3018",6
"3019",14
"3022",2
"3201",5
"3020",5
"3021",2
"3023",152
"3024",57
"3026",1
"3027",0
"3037",107
"3028",6
"3029",124
"3030",221
"3202",0
"3031",4
"3032",6
"3033",4
"3034",1
"3039",1
"3040",4
"3041",1
"3042",9
"3043",8
"3044",24
"3045",0
"3046",23
"3047",9
"3048",0
"3049",3
"3087",0
"3088",2
"3051",1
"3052",1
"3053",1
"3055",4
"3056",15
"3163",3
"3057",3
"3107",0
"3058",9
"3059",4
"3060",6
"3108",17
"3109",2
"3111",2
"3113",1
"3061",1
"3136",6
"3167",0
"3062",0
"3063",0
"3064",83
"3065",1
"3067",1
"3068",5
"3070",0
"3071",4
"3072",2
"3073",3
"3181",4
"3074",0
"3075",0
"3076",20
"3078",1
"3079",9
"3081",8
"3082",10
"3083",85
"3084",65
"3085",13
"3089",3
"3090",2
"3091",4
"3093",0
"3094",4
"3095",3
"3096",1
"3097",2
"3099",4
"3101",10
"3102",2
"3103",5
"3104",4
"3105",4
"3106",2
"3114",2
"3115",1
"3116",1
"3121",4
"3122",2
"3137",17
"3138",13
"3139",9
"3123",0
"3124",6
"3125",5
"3140",6
"3126",3
"3127",6
"3141",3
"3128",6
"3149",10
"3150",10
"3335",1
"3337",73
"3338",3
"3129",3
"3130",8
"3131",2
"3132",2
"3133",4
"3134",5
"3135",3
"3142",5
"3143",0
"3340",16
"3144",2
"3151",1
"3152",2
"3153",4
"3145",4
"3146",5
"3147",6
"3148",11
"3154",1
"3155",6
"3156",80
"3161",8
"3158",0
"3162",7
"3159",0
"3160",0
"3165",5
"3166",2
"3168",12
"3169",1
"3170",2
"3171",3
"3172",2
"3173",17
"3183",0
"3174",10
"3175",14
"3177",4
"3178",5
"3179",1
"3180",0
"3182",8
"3184",2
"3185",2
"3186",8
"3187",8
"3188",2
"3189",1
"3190",1
"3192",3
"3191",1
"3193",6
"3194",0
"3197",7
"3195",35
"3196",32
"3200",1
"3198",2
"3199",17
"3204",7
"3205",5
"3206",2
"3207",2
"3211",2
"3212",8
"3222",10
"3223",11
"3224",3
"3225",3
"3226",11
"3227",8
"3427",0
"3428",0
"3429",44
"3430",0
"3431",3
"3437",8
"3458",3
"3792",0
"3793",2
"3795",0
"3752",26
"3760",1
"3766",1
"3750",0
"3751",1
"3753",1
"3754",29
"3755",0
"3757",3
"3759",1
"3761",3
"3767",0
"3770",2
"3775",3
"3777",9
"3778",0
"3781",2
"3782",0
"3783",3
"3763",2
"3765",2
"3786",1
"3787",0
"3788",0
"3789",0
"3791",0
"3796",0
"3802",2
"3803",7
"3804",1
"3805",25
"3806",95
"3807",5
"3808",7
"3809",4
"3810",94
"3812",3
"3813",1
"3814",3
"3913",3
"3915",22
"3916",1
"3918",0
"3911",0
"3910",7
"3912",3
"3919",3
"3921",0
"3922",25
"3923",2
"3940",0
"3941",5
"3942",5
"3943",1
"3944",0
"3945",1
"3926",3
"3927",6
"3976",23
"3928",0
"3929",1
"3930",8
"3931",5
"3933",1
"3934",12
"3977",135
"3978",1
"3979",0
"3980",5
"3981",3
"3984",7
"3936",12
"3937",1
"3938",2
"3939",7
"3975",22
"3990",0
"3991",1
"3992",1
"3995",9
