postcode, total_installations_quantity
"3335",389
"3337",351
"3338",336
"3340",193
"3025",40
"3036",0
"3038",11
"3002",0
"3003",0
"3008",0
"3000",0
"3004",0
"3006",0
"3011",33
"3013",26
"3012",78
"3016",37
"3015",25
"3018",33
"3019",16
"3022",8
"3054",2
"3020",82
"3021",81
"3023",45
"3024",427
"3026",7
"3027",135
"3037",71
"3028",16
"3029",1425
"3030",1606
"3066",0
"3031",1
"3032",23
"3033",19
"3034",18
"3039",6
"3040",27
"3041",12
"3042",22
"3043",19
"3044",82
"3045",0
"3046",187
"3047",38
"3048",7
"3049",19
"3087",4
"3088",16
"3051",0
"3052",0
"3053",1
"3055",13
"3056",25
"3163",55
"3057",3
"3107",23
"3058",43
"3059",169
"3060",30
"3108",87
"3109",70
"3111",20
"3113",3
"3061",0
"3136",37
"3167",10
"3062",0
"3063",0
"3064",1232
"3065",2
"3067",3
"3068",13
"3201",61
"3070",22
"3202",0
"3071",34
"3072",34
"3073",82
"3181",0
"3074",26
"3075",14
"3076",75
"3078",30
"3079",17
"3081",26
"3082",15
"3083",33
"3084",29
"3085",6
"3089",17
"3090",2
"3091",1
"3093",0
"3094",4
"3095",14
"3096",1
"3097",0
"3099",1
"3101",26
"3102",9
"3103",30
"3104",43
"3105",19
"3106",26
"3114",3
"3115",4
"3116",75
"3121",7
"3122",18
"3137",21
"3138",15
"3139",6
"3123",4
"3124",25
"3125",42
"3140",13
"3126",5
"3127",26
"3141",2
"3128",38
"3149",156
"3150",155
"3129",36
"3130",64
"3131",52
"3132",20
"3133",32
"3134",22
"3135",20
"3142",1
"3143",2
"3144",3
"3151",18
"3152",166
"3153",6
"3145",64
"3146",52
"3147",53
"3148",43
"3154",0
"3155",17
"3156",28
"3161",13
"3158",1
"3162",42
"3159",1
"3792",0
"3160",0
"3793",0
"3795",0
"3165",170
"3166",64
"3168",41
"3169",100
"3170",31
"3171",141
"3172",12
"3173",235
"3183",17
"3174",76
"3175",52
"3177",12
"3178",23
"3179",8
"3180",32
"3182",0
"3184",2
"3185",2
"3186",20
"3187",37
"3188",27
"3189",8
"3190",10
"3192",45
"3191",11
"3193",26
"3194",7
"3197",4
"3195",84
"3196",57
"3200",1
"3198",3
"3199",32
"3204",86
"3205",3
"3206",4
"3207",6
"3211",2
"3212",190
"3222",233
"3223",89
"3224",31
"3225",43
"3226",192
"3227",8
"3913",3
"3915",22
"3916",0
"3918",10
"3427",208
"3428",0
"3429",250
"3430",0
"3431",19
"3437",58
"3458",7
"3752",48
"3760",0
"3766",0
"3750",323
"3751",0
"3753",118
"3754",766
"3755",0
"3757",23
"3759",2
"3761",1
"3767",0
"3770",1
"3775",4
"3777",5
"3778",0
"3781",7
"3782",4
"3783",2
"3763",1
"3765",6
"3786",0
"3787",0
"3788",0
"3789",0
"3791",0
"3796",4
"3802",6
"3803",22
"3804",16
"3805",61
"3806",170
"3807",17
"3808",9
"3809",590
"3810",391
"3812",1
"3813",5
"3814",39
"3919",0
"3921",0
"3922",86
"3923",4
"3911",6
"3910",41
"3912",33
"3926",4
"3927",2
"3928",1
"3929",2
"3930",19
"3931",66
"3933",1
"3934",50
"3936",49
"3940",11
"3941",32
"3942",4
"3943",10
"3944",3
"3945",4
"3937",1
"3938",5
"3939",58
"3976",57
"3977",801
"3978",1711
"3979",0
"3980",2
"3981",40
"3984",73
"3975",103
"3990",0
"3991",1
"3992",3
"3995",76
