postcode, total_installations_quantity
"3008",0
"3025",0
"3038",0
"3054",0
"3002",0
"3003",0
"3000",0
"3066",0
"3004",1
"3006",1
"3011",0
"3013",0
"3012",0
"3016",0
"3015",1
"3018",1
"3019",0
"3022",0
"3201",0
"3020",0
"3021",0
"3023",1
"3024",0
"3026",0
"3027",0
"3037",0
"3028",1
"3029",0
"3030",0
"3202",0
"3031",0
"3032",0
"3033",0
"3034",0
"3036",0
"3039",0
"3040",0
"3041",0
"3042",0
"3043",1
"3044",1
"3045",0
"3046",0
"3047",0
"3048",0
"3049",0
"3087",0
"3088",0
"3051",0
"3052",0
"3053",0
"3055",0
"3056",0
"3163",0
"3057",0
"3107",0
"3108",1
"3058",0
"3059",0
"3060",0
"3109",0
"3111",1
"3113",2
"3061",0
"3167",0
"3062",0
"3063",0
"3064",1
"3065",0
"3067",0
"3068",0
"3070",1
"3787",0
"3788",0
"3071",0
"3072",1
"3073",1
"3181",0
"3074",0
"3075",0
"3076",0
"3078",0
"3079",1
"3081",0
"3082",0
"3083",1
"3084",0
"3085",0
"3089",1
"3090",0
"3091",1
"3093",0
"3094",1
"3095",0
"3096",0
"3097",4
"3099",3
"3101",0
"3102",0
"3103",0
"3104",3
"3105",0
"3106",1
"3114",0
"3115",0
"3116",0
"3121",1
"3122",1
"3137",0
"3138",0
"3139",7
"3123",1
"3124",1
"3125",0
"3140",2
"3126",2
"3127",0
"3141",1
"3335",0
"3337",0
"3128",1
"3149",2
"3150",3
"3338",0
"3340",3
"3129",2
"3130",3
"3131",0
"3132",0
"3133",0
"3134",1
"3135",1
"3136",2
"3142",0
"3143",0
"3144",0
"3151",0
"3152",1
"3153",1
"3145",1
"3146",0
"3147",1
"3148",0
"3154",1
"3155",1
"3156",3
"3161",0
"3158",0
"3162",0
"3159",0
"3160",10
"3165",1
"3166",0
"3168",0
"3169",0
"3170",0
"3171",0
"3172",0
"3173",0
"3183",0
"3174",0
"3175",2
"3177",0
"3178",0
"3179",1
"3180",0
"3182",0
"3184",1
"3185",0
"3186",0
"3187",0
"3188",2
"3189",0
"3190",0
"3192",2
"3191",0
"3193",2
"3803",0
"3804",0
"3194",0
"3197",0
"3195",1
"3196",3
"3200",0
"3198",0
"3199",0
"3204",0
"3205",0
"3206",0
"3207",0
"3211",0
"3212",1
"3222",1
"3223",2
"3224",0
"3225",0
"3226",2
"3227",3
"3427",1
"3428",0
"3429",1
"3430",0
"3431",4
"3437",3
"3458",1
"3752",0
"3786",0
"3766",1
"3750",0
"3751",0
"3753",0
"3754",0
"3755",1
"3757",6
"3759",2
"3760",0
"3761",0
"3767",0
"3770",2
"3775",6
"3777",2
"3778",0
"3781",0
"3782",2
"3783",0
"3763",3
"3765",0
"3789",0
"3791",0
"3792",0
"3793",1
"3795",3
"3796",1
"3802",0
"3805",2
"3806",1
"3807",0
"3808",1
"3809",0
"3810",2
"3812",0
"3813",0
"3814",1
"3913",1
"3915",0
"3916",3
"3918",1
"3911",1
"3910",1
"3912",0
"3919",0
"3921",0
"3922",6
"3923",0
"3940",0
"3941",1
"3942",0
"3943",0
"3944",0
"3945",2
"3926",2
"3927",3
"3976",0
"3977",2
"3928",0
"3929",0
"3930",2
"3931",3
"3933",1
"3934",0
"3978",0
"3979",0
"3980",2
"3981",0
"3984",1
"3936",1
"3937",2
"3938",0
"3939",1
"3975",0
"3990",0
"3991",0
"3992",1
"3995",3
